Date,Time,Currency,Impact,Event,Actual,Forecast,Previous,Outcome
7/14/2019,23:30,NZD,L,BusinessNZ Services Index,52.7,,53.5,
7/14/2019,23:45,NZD,L,Visitor Arrivals m/m,-0.20%,,-3.20%,
7/15/2019,0:01,GBP,L,Rightmove HPI m/m,-0.20%,,0.30%,
7/15/2019,0:01,JPY,N,Bank Holiday,,,,
7/15/2019,2:58,CNY,H,GDP q/y,6.20%,6.20%,6.40%,
7/15/2019,3:00,CNY,M,Fixed Asset Investment ytd/y,5.80%,5.60%,5.60%,
7/15/2019,3:00,CNY,M,Industrial Production y/y,6.30%,5.20%,5.00%,
7/15/2019,3:00,CNY,L,NBS Press Conference,,,,
7/15/2019,3:00,CNY,L,Retail Sales y/y,9.80%,8.50%,8.60%,
7/15/2019,3:00,CNY,L,Unemployment Rate,5.10%,,5.00%,
7/15/2019,7:30,CHF,L,PPI m/m,-0.50%,0.10%,0.00%,
7/15/2019,13:30,USD,M,Empire State Manufacturing Index,4.3,1.6,-8.6,
7/15/2019,13:50,USD,M,FOMC Member Williams Speaks,,,,
7/15/2019,23:45,NZD,H,CPI q/q,0.60%,0.60%,0.10%,
7/16/2019,2:30,AUD,H,Monetary Policy Meeting Minutes,,,,
7/16/2019,9:00,EUR,L,Italian Trade Balance,5.35B,2.91B,2.85B,
7/16/2019,9:30,GBP,H,Average Earnings Index 3m/y,3.40%,3.10%,3.20%,
7/16/2019,9:30,GBP,L,Claimant Count Change,38.0K,18.9K,24.5K,
7/16/2019,9:30,GBP,L,Unemployment Rate,3.80%,3.80%,3.80%,
7/16/2019,10:00,EUR,M,German ZEW Economic Sentiment,-24.5,-22.1,-21.1,
7/16/2019,10:00,EUR,L,Trade Balance,20.2B,16.4B,15.7B,
7/16/2019,10:00,EUR,L,ZEW Economic Sentiment,-20.3,-20.9,-20.2,
7/16/2019,13:00,GBP,H,BOE Gov Carney Speaks,,,,
7/16/2019,13:15,USD,M,FOMC Member Bowman Speaks,,,,
7/16/2019,13:30,CAD,L,Foreign Securities Purchases,10.20B,5.02B,-12.79B,
7/16/2019,13:30,USD,H,Core Retail Sales m/m,0.40%,0.10%,0.40%,
7/16/2019,13:30,USD,H,Retail Sales m/m,0.40%,0.10%,0.40%,
7/16/2019,13:30,USD,L,Import Prices m/m,-0.90%,-0.70%,0.00%,
7/16/2019,14:15,USD,L,Capacity Utilization Rate,77.90%,78.20%,78.10%,
7/16/2019,14:15,USD,L,Industrial Production m/m,0.00%,0.10%,0.40%,
7/16/2019,15:00,USD,L,Business Inventories m/m,0.30%,0.40%,0.50%,
7/16/2019,15:00,USD,L,NAHB Housing Market Index,65,64,64,
7/16/2019,15:25,NZD,L,GDT Price Index,2.70%,,-0.40%,
7/16/2019,18:00,USD,H,Fed Chair Powell Speaks,,,,
7/16/2019,19:40,USD,H,FOMC Member Evans Speaks,,,,
7/16/2019,21:00,USD,L,TIC Long-Term Purchases,3.5B,32.3B,46.9B,
7/17/2019,0:01,All,H,G7 Meetings,,,,
7/17/2019,1:30,AUD,L,MI Leading Index m/m,-0.10%,,-0.10%,
7/17/2019,9:30,GBP,H,CPI y/y,2.00%,2.00%,2.00%,
7/17/2019,9:30,GBP,M,PPI Input m/m,-1.40%,-1.00%,0.00%,
7/17/2019,9:30,GBP,L,Core CPI y/y,1.80%,1.80%,1.70%,
7/17/2019,9:30,GBP,L,HPI y/y,1.20%,1.20%,1.50%,
7/17/2019,9:30,GBP,L,PPI Output m/m,-0.10%,0.10%,0.30%,
7/17/2019,9:30,GBP,L,RPI y/y,2.90%,2.90%,3.00%,
7/17/2019,10:00,EUR,L,Final CPI y/y,1.30%,1.20%,1.20%,
7/17/2019,10:00,EUR,L,Final Core CPI y/y,1.10%,1.10%,1.10%,
7/17/2019,10:34,EUR,L,German 30-y Bond Auction,0.30|1.1,,0.26|1.6,
7/17/2019,13:30,CAD,H,CPI m/m,-0.20%,-0.30%,0.40%,
7/17/2019,13:30,CAD,M,Common CPI y/y,1.80%,1.80%,1.80%,
7/17/2019,13:30,CAD,M,Manufacturing Sales m/m,1.60%,1.60%,-0.40%,
7/17/2019,13:30,CAD,M,Median CPI y/y,2.20%,2.10%,2.20%,
7/17/2019,13:30,CAD,M,Trimmed CPI y/y,2.10%,2.20%,2.30%,
7/17/2019,13:30,USD,M,Building Permits,1.22M,1.30M,1.30M,
7/17/2019,13:30,USD,L,Housing Starts,1.25M,1.26M,1.27M,
7/17/2019,13:32,CAD,L,Core CPI m/m,0.00%,,0.40%,
7/17/2019,15:30,USD,L,Crude Oil Inventories,-3.1M,-3.6M,-9.5M,
7/17/2019,19:00,USD,L,Beige Book,,,,
7/18/2019,0:01,All,H,G7 Meetings,,,,
7/18/2019,0:50,JPY,L,Trade Balance,-0.01T,-0.14T,-0.62T,
7/18/2019,2:30,AUD,H,Employment Change,0.5K,9.1K,45.3K,
7/18/2019,2:30,AUD,H,Unemployment Rate,5.20%,5.20%,5.20%,
7/18/2019,2:30,AUD,L,NAB Quarterly Business Confidence,6,,-1,
7/18/2019,7:00,CHF,L,Trade Balance,4.10B,3.21B,3.40B,
7/18/2019,9:30,GBP,H,Retail Sales m/m,1.00%,-0.30%,-0.60%,
7/18/2019,9:30,GBP,M,BOE Credit Conditions Survey,,,,
7/18/2019,9:48,EUR,L,Spanish 10-y Bond Auction,0.46|1.7,,0.26|1.2,
7/18/2019,13:30,CAD,L,ADP Non-Farm Employment Change,30.4K,,-36.7K,
7/18/2019,13:30,USD,M,Philly Fed Manufacturing Index,21.8,5,0.3,
7/18/2019,13:30,USD,L,Unemployment Claims,216K,216K,208K,
7/18/2019,15:00,USD,L,CB Leading Index m/m,-0.30%,0.10%,0.00%,
7/18/2019,15:30,USD,L,Natural Gas Storage,62B,72B,81B,
7/18/2019,19:15,USD,M,FOMC Member Williams Speaks,,,,
7/19/2019,0:30,JPY,L,National Core CPI y/y,0.60%,0.60%,0.80%,
7/19/2019,4:00,NZD,L,Credit Card Spending y/y,6.60%,,6.70%,
7/19/2019,5:30,JPY,L,All Industries Activity m/m,0.30%,0.30%,0.80%,
7/19/2019,7:00,EUR,L,German PPI m/m,-0.40%,-0.10%,-0.10%,
7/19/2019,9:00,EUR,L,Current Account,29.7B,21.2B,22.4B,
7/19/2019,9:30,GBP,M,Public Sector Net Borrowing,6.5B,3.4B,3.8B,
7/19/2019,13:30,CAD,H,Core Retail Sales m/m,-0.30%,0.30%,0.00%,
7/19/2019,13:30,CAD,M,Retail Sales m/m,-0.10%,0.30%,0.20%,
7/19/2019,15:00,USD,M,Prelim UoM Consumer Sentiment,98.4,98.6,98.2,
7/19/2019,15:00,USD,L,Prelim UoM Inflation Expectations,2.60%,,2.70%,
7/19/2019,16:05,USD,M,FOMC Member Bullard Speaks,,,,
7/19/2019,21:30,USD,M,FOMC Member Rosengren Speaks,,,,
7/22/2019,11:00,EUR,L,German Buba Monthly Report,,,,
7/22/2019,13:30,CAD,L,Wholesale Sales m/m,-1.80%,0.80%,1.60%,
7/22/2019,16:00,JPY,M,BOJ Gov Kuroda Speaks,,,,
7/22/2019,23:30,AUD,M,RBA Assist Gov Kent Speaks,,,,
7/23/2019,6:00,JPY,L,BOJ Core CPI y/y,0.60%,0.60%,0.70%,
7/23/2019,10:35,GBP,L,10-y Bond Auction,0.79|2.2,,0.89|2.1,
7/23/2019,11:00,GBP,L,CBI Industrial Order Expectations,-34,-15,-15,
7/23/2019,13:20,GBP,M,MPC Member Haldane Speaks,,,,
7/23/2019,14:00,USD,L,HPI m/m,0.10%,0.30%,0.40%,
7/23/2019,14:58,EUR,L,Consumer Confidence,-7,-7,-7,
7/23/2019,14:59,USD,L,Richmond Manufacturing Index,-12,5,3,
7/23/2019,15:00,USD,L,Existing Home Sales,5.27M,5.35M,5.36M,
7/23/2019,15:30,AUD,L,CB Leading Index m/m,-0.10%,,0.20%,
7/23/2019,23:45,NZD,M,Trade Balance,365M,100M,175M,
7/24/2019,0:00,AUD,L,Flash Manufacturing PMI,51.4,,52,
7/24/2019,0:00,AUD,L,Flash Services PMI,51.9,,52.6,
7/24/2019,1:30,JPY,L,Flash Manufacturing PMI,49.6,49.7,49.3,
7/24/2019,8:15,EUR,H,French Flash Services PMI,52.2,52.7,52.9,
7/24/2019,8:15,EUR,M,French Flash Manufacturing PMI,50,51.6,51.9,
7/24/2019,8:30,EUR,H,German Flash Manufacturing PMI,43.1,45.1,45,
7/24/2019,8:30,EUR,H,German Flash Services PMI,55.4,55.3,55.8,
7/24/2019,9:00,CHF,L,Credit Suisse Economic Expectations,-24,,-30,
7/24/2019,9:00,EUR,M,Flash Manufacturing PMI,46.4,47.6,47.6,
7/24/2019,9:00,EUR,M,Flash Services PMI,53.3,53.3,53.6,
7/24/2019,9:00,EUR,L,M3 Money Supply y/y,4.50%,4.60%,4.80%,
7/24/2019,9:00,EUR,L,Private Loans y/y,3.30%,3.20%,3.30%,
7/24/2019,9:30,GBP,L,High Street Lending,42.7K,42.9K,42.4K,
7/24/2019,13:57,EUR,L,Belgian NBB Business Climate,-5,-5,-4.9,
7/24/2019,14:00,CNY,L,CB Leading Index m/m,0.90%,,0.50%,
7/24/2019,14:45,USD,M,Flash Manufacturing PMI,50,50.9,50.6,
7/24/2019,14:45,USD,L,Flash Services PMI,52.2,51.6,51.5,
7/24/2019,15:00,USD,L,New Home Sales,646K,659K,604K,
7/24/2019,15:30,USD,L,Crude Oil Inventories,-10.8M,-4.2M,-3.1M,
7/25/2019,0:50,JPY,L,SPPI y/y,0.70%,0.80%,0.90%,
7/25/2019,4:05,AUD,H,RBA Gov Lowe Speaks,,,,
7/25/2019,8:00,EUR,M,Spanish Unemployment Rate,14.00%,13.70%,14.70%,
7/25/2019,9:00,EUR,M,German ifo Business Climate,95.7,97.1,97.5,
7/25/2019,11:00,GBP,L,CBI Realized Sales,-16,0,-42,
7/25/2019,11:30,GBP,H,Prime Minister Johnson Speaks,,,,
7/25/2019,12:45,EUR,H,Main Refinancing Rate,0.00%,0.00%,0.00%,
7/25/2019,12:45,EUR,H,Monetary Policy Statement,,,,
7/25/2019,13:30,EUR,H,ECB Press Conference,,,,
7/25/2019,13:30,USD,H,Core Durable Goods Orders m/m,1.20%,0.20%,0.40%,
7/25/2019,13:30,USD,M,Durable Goods Orders m/m,2.00%,0.80%,-2.30%,
7/25/2019,13:30,USD,L,Goods Trade Balance,-74.2B,-72.4B,-75.0B,
7/25/2019,13:30,USD,L,Prelim Wholesale Inventories m/m,0.20%,0.50%,0.40%,
7/25/2019,13:30,USD,L,Unemployment Claims,206K,220K,216K,
7/25/2019,15:30,USD,L,Natural Gas Storage,36B,40B,62B,
7/26/2019,0:30,JPY,L,Tokyo Core CPI y/y,0.90%,0.80%,0.90%,
7/26/2019,7:00,EUR,L,German Import Prices m/m,-1.40%,-0.80%,-0.10%,
7/26/2019,13:30,USD,H,Advance GDP q/q,2.10%,1.80%,3.10%,
7/26/2019,13:30,USD,M,Advance GDP Price Index q/q,2.40%,4.00%,0.90%,
7/29/2019,0:50,JPY,L,Retail Sales y/y,0.50%,0.20%,1.30%,
7/29/2019,3:00,AUD,L,HIA New Home Sales m/m,-12.40%,,28.80%,
7/29/2019,8:00,EUR,L,Spanish Flash CPI y/y,0.50%,0.60%,0.40%,
7/29/2019,9:30,GBP,L,M4 Money Supply m/m,0.10%,0.20%,-0.10%,
7/29/2019,9:30,GBP,L,Mortgage Approvals,66K,66K,66K,
7/29/2019,9:30,GBP,L,Net Lending to Individuals m/m,4.8B,4.4B,3.8B,
7/29/2019,23:45,NZD,L,Building Consents m/m,-3.90%,,13.50%,
7/30/2019,0:01,EUR,M,German Prelim CPI m/m,0.50%,0.30%,0.30%,
7/30/2019,0:30,JPY,L,Unemployment Rate,2.30%,2.40%,2.40%,
7/30/2019,0:50,JPY,L,Prelim Industrial Production m/m,-3.60%,-1.80%,2.00%,
7/30/2019,2:30,AUD,M,Building Approvals m/m,-1.20%,0.20%,0.30%,
7/30/2019,3:55,JPY,H,BOJ Outlook Report,,,,
7/30/2019,3:55,JPY,H,Monetary Policy Statement,,,,
7/30/2019,3:55,JPY,L,BOJ Policy Rate,-0.10%,-0.10%,-0.10%,
7/30/2019,6:30,EUR,L,French Flash GDP q/q,0.20%,0.30%,0.30%,
7/30/2019,7:00,EUR,L,German GfK Consumer Climate,9.7,9.7,9.8,
7/30/2019,7:30,JPY,H,BOJ Press Conference,,,,
7/30/2019,7:45,EUR,L,French Consumer Spending m/m,-0.10%,0.20%,0.30%,
7/30/2019,7:45,EUR,L,French Gov Budget Balance,-77.3B,,-83.9B,
7/30/2019,8:00,CHF,L,KOF Economic Barometer,97.1,93.5,93.8,
7/30/2019,10:19,EUR,L,Italian 10-y Bond Auction,1.56|1.3,,2.09|1.3,
7/30/2019,13:30,USD,M,Core PCE Price Index m/m,0.20%,0.20%,0.20%,
7/30/2019,13:30,USD,M,Personal Spending m/m,0.30%,0.30%,0.50%,
7/30/2019,13:30,USD,L,Personal Income m/m,0.40%,0.40%,0.40%,
7/30/2019,14:00,USD,L,S&P/CS Composite-20 HPI y/y,2.40%,2.40%,2.50%,
7/30/2019,15:00,USD,H,CB Consumer Confidence,135.7,125.1,124.3,
7/30/2019,15:00,USD,L,Pending Home Sales m/m,2.80%,0.50%,1.10%,
7/31/2019,0:01,GBP,L,BRC Shop Price Index y/y,-0.10%,,-0.10%,
7/31/2019,0:01,GBP,L,GfK Consumer Confidence,-11,-13,-13,
7/31/2019,2:00,CNY,H,Manufacturing PMI,49.7,49.6,49.4,
7/31/2019,2:00,CNY,M,Non-Manufacturing PMI,53.7,54,54.2,
7/31/2019,2:00,NZD,H,ANZ Business Confidence,-44.3,,-38.1,
7/31/2019,2:30,AUD,H,CPI q/q,0.60%,0.50%,0.00%,
7/31/2019,2:30,AUD,H,Trimmed Mean CPI q/q,0.40%,0.40%,0.30%,
7/31/2019,2:30,AUD,L,Private Sector Credit m/m,0.10%,0.30%,0.10%,
7/31/2019,6:00,JPY,L,Consumer Confidence,37.8,38.5,38.7,
7/31/2019,6:02,JPY,L,Housing Starts y/y,0.30%,-2.20%,-8.70%,
7/31/2019,7:00,EUR,L,German Retail Sales m/m,3.50%,0.50%,-1.70%,
7/31/2019,7:00,GBP,L,Nationwide HPI m/m,0.30%,0.20%,0.10%,
7/31/2019,7:45,EUR,L,French Prelim CPI m/m,-0.20%,-0.30%,0.20%,
7/31/2019,8:00,EUR,M,Spanish Flash GDP q/q,0.50%,0.60%,0.70%,
7/31/2019,8:55,EUR,L,German Unemployment Change,1K,2K,0K,
7/31/2019,9:00,EUR,L,Italian Monthly Unemployment Rate,9.70%,10.00%,9.80%,
7/31/2019,10:00,EUR,M,CPI Flash Estimate y/y,1.10%,1.00%,1.20%,
7/31/2019,10:00,EUR,M,Core CPI Flash Estimate y/y,0.90%,1.00%,1.10%,
7/31/2019,10:00,EUR,L,Italian Prelim CPI m/m,0.10%,0.10%,0.10%,
7/31/2019,10:00,EUR,L,Prelim Flash GDP q/q,0.20%,0.20%,0.40%,
7/31/2019,10:00,EUR,L,Unemployment Rate,7.50%,7.50%,7.60%,
7/31/2019,10:33,EUR,L,German 10-y Bond Auction,-0.41|2.0,,-0.26|1.2,
7/31/2019,11:00,EUR,L,Italian Prelim GDP q/q,0.00%,-0.10%,0.10%,
7/31/2019,13:15,USD,H,ADP Non-Farm Employment Change,156K,150K,112K,
7/31/2019,13:30,CAD,H,GDP m/m,0.20%,0.10%,0.30%,
7/31/2019,13:30,CAD,M,RMPI m/m,-5.90%,-2.90%,-2.40%,
7/31/2019,13:30,CAD,L,IPPI m/m,-1.40%,-0.20%,-0.10%,
7/31/2019,13:30,USD,M,Employment Cost Index q/q,0.60%,0.70%,0.70%,
7/31/2019,14:45,USD,M,Chicago PMI,44.4,51.7,49.7,
7/31/2019,15:30,USD,L,Crude Oil Inventories,-8.5M,-2.5M,-10.8M,
7/31/2019,19:00,USD,H,FOMC Statement,,,,
7/31/2019,19:00,USD,H,Federal Funds Rate,2.25%,2.25%,2.50%,
7/31/2019,19:30,USD,H,FOMC Press Conference,,,,
7/31/2019,23:30,AUD,L,AIG Manufacturing Index,51.3,,49.4,
8/1/2019,0:01,CHF,N,Bank Holiday,,,,
8/1/2019,0:01,USD,L,Wards Total Vehicle Sales,16.8M,16.9M,17.3M,
8/1/2019,1:30,JPY,L,Final Manufacturing PMI,49.4,49.6,49.6,
8/1/2019,2:30,AUD,L,Import Prices q/q,0.90%,1.80%,-0.50%,
8/1/2019,2:45,CNY,H,Caixin Manufacturing PMI,49.9,49.6,49.4,
8/1/2019,4:35,JPY,L,10-y Bond Auction,-0.15|3.8,,-0.14|3.9,
8/1/2019,7:30,AUD,L,Commodity Prices y/y,16.10%,,13.90%,
8/1/2019,8:15,EUR,L,Spanish Manufacturing PMI,48.2,48.1,47.9,
8/1/2019,8:45,EUR,L,Italian Manufacturing PMI,48.5,48,48.4,
8/1/2019,8:50,EUR,L,French Final Manufacturing PMI,49.7,50,50,
8/1/2019,8:55,EUR,L,German Final Manufacturing PMI,43.2,43.1,43.1,
8/1/2019,9:00,EUR,L,Final Manufacturing PMI,46.5,46.4,46.4,
8/1/2019,9:30,GBP,M,Final Manufacturing PMI,48,47.7,48,
8/1/2019,9:52,EUR,L,Spanish 10-y Bond Auction,0.30|1.4,,0.46|1.7,
8/1/2019,10:06,EUR,L,French 10-y Bond Auction,-0.10|2.5,,-0.13|2.0,
8/1/2019,12:00,GBP,H,BOE Monetary Policy Report,,,,
8/1/2019,12:00,GBP,H,MPC Official Bank Rate Votes,0-0-9,0-0-9,0-0-9,
8/1/2019,12:00,GBP,H,Monetary Policy Summary,,,,
8/1/2019,12:00,GBP,H,Official Bank Rate,0.75%,0.75%,0.75%,
8/1/2019,12:00,GBP,M,Asset Purchase Facility,435B,435B,435B,
8/1/2019,12:00,GBP,M,MPC Asset Purchase Facility Votes,0-0-9,0-0-9,0-0-9,
8/1/2019,12:30,GBP,H,BOE Gov Carney Speaks,,,,
8/1/2019,12:30,USD,L,Challenger Job Cuts y/y,43.20%,,12.80%,
8/1/2019,13:30,USD,L,Unemployment Claims,215K,212K,207K,
8/1/2019,14:30,CAD,L,Manufacturing PMI,50.2,,49.2,
8/1/2019,14:45,USD,L,Final Manufacturing PMI,50.4,50,50,
8/1/2019,15:00,USD,H,ISM Manufacturing PMI,51.2,52,51.7,
8/1/2019,15:00,USD,L,Construction Spending m/m,-1.30%,0.50%,-0.50%,
8/1/2019,15:00,USD,L,ISM Manufacturing Prices,45.1,49.1,47.9,
8/1/2019,15:30,USD,L,Natural Gas Storage,65B,57B,36B,
8/2/2019,0:50,JPY,L,Monetary Base y/y,3.70%,3.80%,4.00%,
8/2/2019,0:50,JPY,L,Monetary Policy Meeting Minutes,,,,
8/2/2019,2:30,AUD,H,Retail Sales m/m,0.40%,0.30%,0.10%,
8/2/2019,2:30,AUD,L,PPI q/q,0.40%,0.20%,0.40%,
8/2/2019,7:30,CHF,L,CPI m/m,-0.50%,-0.40%,0.00%,
8/2/2019,8:00,EUR,L,Spanish Unemployment Change,-4.3K,-21.4K,-63.8K,
8/2/2019,8:32,CHF,L,Manufacturing PMI,44.7,47,47.7,
8/2/2019,9:00,EUR,L,Italian Industrial Production m/m,-0.20%,-0.40%,1.00%,
8/2/2019,9:30,GBP,L,Construction PMI,45.3,46,43.1,
8/2/2019,10:00,EUR,L,PPI m/m,-0.60%,-0.40%,-0.10%,
8/2/2019,10:00,EUR,L,Italian Retail Sales m/m,1.90%,0.40%,-0.70%,
8/2/2019,10:00,EUR,L,Retail Sales m/m,1.10%,0.30%,-0.60%,
8/2/2019,13:30,CAD,H,Trade Balance,0.1B,-0.3B,0.6B,
8/2/2019,13:30,USD,H,Average Hourly Earnings m/m,0.30%,0.20%,0.30%,
8/2/2019,13:30,USD,H,Non-Farm Employment Change,164K,164K,193K,
8/2/2019,13:30,USD,H,Unemployment Rate,3.70%,3.60%,3.70%,
8/2/2019,13:30,USD,L,Trade Balance,-55.2B,-54.2B,-55.3B,
8/2/2019,15:00,USD,M,Revised UoM Consumer Sentiment,98.4,98.5,98.4,
8/2/2019,15:00,USD,L,Factory Orders m/m,0.60%,0.60%,-1.30%,
8/2/2019,15:00,USD,L,Revised UoM Inflation Expectations,2.60%,,2.60%,
8/2/2019,18:45,USD,H,President Trump Speaks,,,,
8/4/2019,0:01,AUD,N,Bank Holiday,,,,
8/4/2019,23:30,AUD,L,AIG Services Index,43.9,,52.2,
8/5/2019,0:01,CAD,N,Bank Holiday,,,,
8/5/2019,2:00,AUD,L,MI Inflation Gauge m/m,0.30%,,0.00%,
8/5/2019,2:00,NZD,L,ANZ Commodity Prices m/m,-1.40%,,-3.90%,
8/5/2019,2:45,CNY,L,Caixin Services PMI,51.6,52,52,
8/5/2019,6:45,CHF,L,SECO Consumer Climate,-8,-8,-6,
8/5/2019,7:30,CHF,L,Retail Sales y/y,0.70%,-0.60%,-1.10%,
8/5/2019,8:15,EUR,L,Spanish Services PMI,52.9,53.6,53.6,
8/5/2019,8:45,EUR,L,Italian Services PMI,51.7,50.6,50.5,
8/5/2019,8:50,EUR,L,French Final Services PMI,52.6,52.2,52.2,
8/5/2019,8:55,EUR,L,German Final Services PMI,54.5,55.4,55.4,
8/5/2019,9:00,EUR,L,Final Services PMI,53.2,53.3,53.3,
8/5/2019,9:30,EUR,L,Sentix Investor Confidence,-13.7,-6.9,-5.8,
8/5/2019,9:30,GBP,M,Final Services PMI,51.4,50.4,50.2,
8/5/2019,14:45,USD,L,Final Services PMI,53,52.2,52.2,
8/5/2019,15:00,USD,H,ISM Services PMI,53.7,55.5,55.1,
8/5/2019,18:30,USD,M,FOMC Member Brainard Speaks,,,,
8/5/2019,19:00,USD,L,Loan Officer Survey,,,,
8/5/2019,23:45,NZD,H,Employment Change q/q,0.80%,0.30%,-0.10%,
8/5/2019,23:45,NZD,H,Unemployment Rate,3.90%,4.30%,4.20%,
8/5/2019,23:45,NZD,L,Labor Cost Index q/q,0.80%,0.70%,0.30%,
8/6/2019,0:01,GBP,L,BRC Retail Sales Monitor y/y,0.10%,0.20%,-1.60%,
8/6/2019,0:30,JPY,L,Average Cash Earnings y/y,0.40%,-0.80%,-0.50%,
8/6/2019,0:30,JPY,L,Household Spending y/y,2.70%,1.30%,4.00%,
8/6/2019,2:30,AUD,L,ANZ Job Advertisements m/m,0.80%,,4.90%,
8/6/2019,2:30,AUD,L,Trade Balance,8.04B,6.05B,6.17B,
8/6/2019,4:00,NZD,M,Inflation Expectations q/q,1.86%,,2.01%,
8/6/2019,4:35,JPY,L,30-y Bond Auction,0.29|3.5,,0.36|4.0,
8/6/2019,5:30,AUD,H,Cash Rate,1.00%,1.00%,1.00%,
8/6/2019,5:30,AUD,H,RBA Rate Statement,,,,
8/6/2019,6:00,JPY,L,Leading Indicators,93.30%,93.60%,94.90%,
8/6/2019,7:00,EUR,L,German Factory Orders m/m,2.50%,0.50%,-2.00%,
8/6/2019,15:00,USD,L,JOLTS Job Openings,7.35M,7.34M,7.38M,
8/6/2019,15:01,USD,L,IBD/TIPP Economic Optimism,55.1,54.6,56.6,
8/6/2019,15:13,NZD,L,GDT Price Index,-2.60%,,2.70%,
8/6/2019,18:05,USD,M,FOMC Member Bullard Speaks,,,,
8/6/2019,23:30,AUD,L,AIG Construction Index,39.1,,43,
8/7/2019,0:50,JPY,L,BOJ Summary of Opinions,,,,
8/7/2019,2:30,AUD,L,Home Loans m/m,-0.90%,0.60%,-0.30%,
8/7/2019,3:00,NZD,H,Official Cash Rate,1.00%,1.25%,1.50%,
8/7/2019,3:00,NZD,H,RBNZ Monetary Policy Statement,,,,
8/7/2019,3:00,NZD,H,RBNZ Rate Statement,,,,
8/7/2019,4:00,NZD,H,RBNZ Press Conference,,,,
8/7/2019,7:00,EUR,L,German Industrial Production m/m,-1.50%,-0.50%,0.10%,
8/7/2019,7:45,EUR,L,French Trade Balance,-5.2B,-4.0B,-3.3B,
8/7/2019,8:00,CHF,L,Foreign Currency Reserves,768B,,760B,
8/7/2019,8:30,GBP,L,Halifax HPI m/m,-0.20%,0.30%,-0.40%,
8/7/2019,14:30,USD,M,FOMC Member Evans Speaks,,,,
8/7/2019,15:00,CAD,L,Ivey PMI,54.2,52.7,52.4,
8/7/2019,15:30,USD,L,Crude Oil Inventories,2.4M,-2.9M,-8.5M,
8/7/2019,18:01,USD,L,10-y Bond Auction,1.67|2.2,,2.06|2.4,
8/7/2019,20:00,USD,L,Consumer Credit m/m,14.6B,16.4B,17.8B,
8/7/2019,21:10,NZD,H,RBNZ Gov Orr Speaks,,,,
8/7/2019,22:30,AUD,M,RBA Deputy Gov Bullock Speaks,,,,
8/8/2019,0:01,GBP,L,RICS House Price Balance,-9%,-1%,-1%,
8/8/2019,0:50,JPY,L,Bank Lending y/y,2.30%,2.40%,2.30%,
8/8/2019,0:50,JPY,L,Current Account,1.94T,1.76T,1.31T,
8/8/2019,4:02,CNY,M,Trade Balance,310B,310B,345B,
8/8/2019,4:03,CNY,L,USD-Denominated Trade Balance,45.1B,43.2B,51.0B,
8/8/2019,6:00,JPY,L,Economy Watchers Sentiment,41.2,42,44,
8/8/2019,9:00,EUR,L,ECB Economic Bulletin,,,,
8/8/2019,13:30,CAD,L,NHPI m/m,-0.10%,0.00%,-0.10%,
8/8/2019,13:30,USD,L,Unemployment Claims,209K,215K,217K,
8/8/2019,15:00,USD,L,Final Wholesale Inventories m/m,0.00%,0.20%,0.20%,
8/8/2019,15:30,USD,L,Natural Gas Storage,55B,61B,65B,
8/8/2019,18:01,USD,L,30-y Bond Auction,2.34|2.2,,2.64|2.1,
8/8/2019,23:45,NZD,L,Visitor Arrivals m/m,-0.20%,,-0.20%,
8/9/2019,0:30,AUD,H,RBA Gov Lowe Speaks,,,,
8/9/2019,0:50,JPY,L,M2 Money Stock y/y,2.40%,2.30%,2.30%,
8/9/2019,0:50,JPY,L,Prelim GDP Price Index y/y,0.40%,0.30%,0.10%,
8/9/2019,0:50,JPY,L,Prelim GDP q/q,0.40%,0.10%,0.60%,
8/9/2019,2:30,AUD,H,RBA Monetary Policy Statement,,,,
8/9/2019,2:30,CNY,M,CPI y/y,2.80%,2.70%,2.70%,
8/9/2019,2:30,CNY,L,PPI y/y,-0.30%,0.00%,0.00%,
8/9/2019,6:45,CHF,L,Unemployment Rate,2.30%,2.30%,2.30%,
8/9/2019,7:00,EUR,L,German Trade Balance,18.1B,18.5B,18.7B,
8/9/2019,7:45,EUR,L,French Industrial Production m/m,-2.30%,2.10%,2.00%,
8/9/2019,7:45,EUR,L,French Prelim Private Payrolls q/q,0.30%,0.30%,0.50%,
8/9/2019,9:02,EUR,L,Italian Trade Balance,5.73B,4.23B,5.39B,
8/9/2019,9:30,GBP,H,GDP m/m,0.00%,0.10%,0.20%,
8/9/2019,9:30,GBP,H,Manufacturing Production m/m,-0.20%,-0.10%,1.40%,
8/9/2019,9:30,GBP,H,Prelim GDP q/q,-0.20%,0.00%,0.50%,
8/9/2019,9:30,GBP,L,Construction Output m/m,-0.70%,-0.30%,0.30%,
8/9/2019,9:30,GBP,L,Goods Trade Balance,-7.0B,-11.8B,-10.7B,
8/9/2019,9:30,GBP,L,Index of Services 3m/3m,0.10%,0.20%,0.20%,
8/9/2019,9:30,GBP,L,Industrial Production m/m,-0.10%,-0.20%,1.20%,
8/9/2019,9:30,GBP,L,Prelim Business Investment q/q,-0.50%,-0.50%,0.40%,
8/9/2019,13:13,CAD,L,Housing Starts,222K,202K,245K,
8/9/2019,13:30,CAD,H,Employment Change,-24.2K,15.2K,-2.2K,
8/9/2019,13:30,CAD,H,Unemployment Rate,5.70%,5.50%,5.50%,
