Date,Time,Currency,Impact,Event,Actual,Forecast,Previous,Outcome
7/11/2012,13:30,USD,H,Trade Balance,-48.7B,-48.5B,-50.6B,
7/11/2012,15:00,USD,L,Final Wholesale Inventories m/m,0.30%,0.40%,0.50%,
7/11/2012,15:30,USD,M,Crude Oil Inventories,-4.7M,-1.3M,-4.3M,
7/11/2012,18:00,USD,M,10-y Bond Auction,1.46|3.6,,1.62|3.1,
7/11/2012,19:00,USD,H,FOMC Meeting Minutes,,,,
7/11/2012,23:28,NZD,L,BusinessNZ Manufacturing Index,50.2,,55.8,
7/11/2012,23:45,NZD,L,FPI m/m,1.40%,,0.30%,
7/12/2012,1:00,AUD,M,RBA Deputy Gov Lowe Speaks,,,,
7/12/2012,2:00,AUD,M,MI Inflation Expectations,3.30%,,2.30%,
7/12/2012,2:30,AUD,H,Employment Change,-27.0K,0.2K,27.8K,
7/12/2012,2:30,AUD,H,Unemployment Rate,5.20%,5.20%,5.10%,
7/12/2012,4:51,JPY,H,Monetary Policy Statement,,,,
7/12/2012,4:51,JPY,H,Overnight Call Rate,<0.10%,<0.10%,<0.10%,
7/12/2012,6:30,EUR,L,French Final CPI m/m,0.00%,-0.10%,-0.10%,
7/12/2012,7:00,EUR,L,German WPI m/m,-1.10%,-0.50%,-0.70%,
7/12/2012,8:31,JPY,H,BOJ Press Conference,,,,
7/12/2012,9:00,CNY,M,New Loans,920B,887B,793B,
7/12/2012,9:00,CNY,L,M2 Money Supply y/y,13.60%,13.50%,13.20%,
7/12/2012,9:00,EUR,M,ECB Monthly Bulletin,,,,
7/12/2012,10:00,EUR,M,Industrial Production m/m,0.60%,0.00%,-1.10%,
7/12/2012,10:35,GBP,M,10-y Bond Auction,1.72|2.2,,1.92|1.6,
7/12/2012,13:00,EUR,M,ECB President Draghi Speaks,,,,
7/12/2012,13:30,CAD,M,NHPI m/m,0.30%,0.20%,0.20%,
7/12/2012,13:30,USD,H,Unemployment Claims,350K,376K,376K,
7/12/2012,13:30,USD,M,Import Prices m/m,-2.70%,-1.50%,-1.20%,
7/12/2012,15:30,USD,L,Natural Gas Storage,33B,27B,39B,
7/12/2012,18:00,USD,L,30-y Bond Auction,2.58|2.7,,2.72|2.4,
7/12/2012,18:54,USD,M,Federal Budget Balance,-59.7B,-91.7B,-124.6B,
7/12/2012,20:40,USD,M,FOMC Member Williams Speaks,,,,
7/13/2012,3:00,CNY,H,GDP q/y,7.60%,7.70%,8.10%,
7/13/2012,3:00,CNY,M,Fixed Asset Investment ytd/y,20.40%,20.00%,20.10%,
7/13/2012,3:00,CNY,M,Industrial Production y/y,9.50%,9.80%,9.60%,
7/13/2012,3:00,CNY,M,NBS Press Conference,,,,
7/13/2012,3:00,CNY,L,Retail Sales y/y,13.70%,13.60%,13.80%,
7/13/2012,5:30,JPY,L,Revised Industrial Production m/m,-3.40%,-3.10%,-3.10%,
7/13/2012,6:00,JPY,L,BOJ Monthly Report,,,,
7/13/2012,8:15,CHF,M,PPI m/m,-0.30%,-0.20%,-0.20%,
7/13/2012,10:00,GBP,L,CB Leading Index m/m,-0.80%,,0.20%,
7/13/2012,10:29,EUR,H,Italian 10-y Bond Auction,5.82|1.7,,6.19|1.3,
7/13/2012,13:30,USD,H,PPI m/m,0.10%,-0.50%,-1.00%,
7/13/2012,13:30,USD,M,Core PPI m/m,0.20%,0.30%,0.20%,
7/13/2012,14:55,USD,H,Prelim UoM Consumer Sentiment,72,73.5,73.2,
7/13/2012,14:55,USD,L,Prelim UoM Inflation Expectations,2.80%,,3.10%,
7/13/2012,18:20,USD,M,FOMC Member Lockhart Speaks,,,,
7/15/2012,23:30,NZD,L,BusinessNZ Services Index,54.3,,55.7,
7/16/2012,0:01,GBP,M,Rightmove HPI m/m,-1.70%,,1.00%,
7/16/2012,0:01,JPY,N,Bank Holiday,,,,
7/16/2012,9:00,EUR,L,Italian Trade Balance,1.01B,-0.97B,-0.20B,
7/16/2012,10:00,EUR,M,Final CPI y/y,2.40%,2.40%,2.40%,
7/16/2012,10:00,EUR,M,Final Core CPI y/y,1.60%,1.60%,1.60%,
7/16/2012,10:00,EUR,L,Trade Balance,6.3B,4.8B,4.5B,
7/16/2012,13:30,CAD,M,Foreign Securities Purchases,26.11B,13.51B,10.16B,
7/16/2012,13:30,USD,H,Core Retail Sales m/m,-0.40%,0.10%,-0.40%,
7/16/2012,13:30,USD,H,Retail Sales m/m,-0.50%,0.10%,-0.20%,
7/16/2012,13:30,USD,M,Empire State Manufacturing Index,7.4,3.9,2.3,
7/16/2012,15:00,USD,M,Business Inventories m/m,0.30%,0.20%,0.30%,
7/16/2012,23:45,NZD,H,CPI q/q,0.30%,0.50%,0.50%,
7/17/2012,2:30,AUD,H,Monetary Policy Meeting Minutes,,,,
7/17/2012,2:30,AUD,M,New Motor Vehicle Sales m/m,-0.60%,,2.30%,
7/17/2012,2:56,CNY,L,Foreign Direct Investment ytd/y,-3.00%,,-1.90%,
7/17/2012,9:30,GBP,H,CPI y/y,2.40%,2.80%,2.80%,
7/17/2012,9:30,GBP,M,RPI y/y,2.80%,3.00%,3.10%,
7/17/2012,9:30,GBP,L,Core CPI y/y,2.10%,2.30%,2.20%,
7/17/2012,9:30,GBP,L,ONS HPI y/y,2.30%,1.30%,1.40%,
7/17/2012,10:00,EUR,H,German ZEW Economic Sentiment,-19.6,-17.3,-16.9,
7/17/2012,10:00,EUR,M,ZEW Economic Sentiment,-22.3,-18.3,-20.1,
7/17/2012,10:00,GBP,H,BOE Gov King Speaks,,,,
7/17/2012,13:30,CAD,M,Manufacturing Sales m/m,-0.40%,0.70%,-1.10%,
7/17/2012,13:30,USD,H,CPI y/y,1.70%,1.60%,1.70%,
7/17/2012,13:30,USD,H,Core CPI m/m,0.20%,0.20%,0.20%,
7/17/2012,13:30,USD,M,CPI m/m,0.00%,0.00%,-0.30%,
7/17/2012,13:55,USD,M,TIC Long-Term Purchases,55.0B,45.7B,27.2B,
7/17/2012,14:00,CAD,H,BOC Rate Statement,,,,
7/17/2012,14:00,CAD,H,Overnight Rate,1.00%,1.00%,1.00%,
7/17/2012,14:15,USD,M,Capacity Utilization Rate,78.90%,79.20%,78.70%,
7/17/2012,14:15,USD,M,Industrial Production m/m,0.40%,0.40%,-0.20%,
7/17/2012,15:00,USD,H,Fed Chairman Bernanke Testifies,,,,
7/17/2012,15:00,USD,L,Fed Monetary Policy Report,,,,
7/17/2012,15:00,USD,L,NAHB Housing Market Index,35,30,29,
7/17/2012,15:30,NZD,L,GDT Price Index,-1.20%,,-6.00%,
7/17/2012,18:15,USD,M,FOMC Member Pianalto Speaks,,,,
7/18/2012,0:50,JPY,M,Monetary Policy Meeting Minutes,,,,
7/18/2012,1:30,AUD,M,MI Leading Index m/m,0.80%,,0.50%,
7/18/2012,9:30,GBP,H,Claimant Count Change,6.1K,6.2K,6.9K,
7/18/2012,9:30,GBP,H,MPC Asset Purchase Facility Votes,7-0-2,9-0-0,4-0-5,
7/18/2012,9:30,GBP,H,MPC Official Bank Rate Votes,0-0-9,0-0-9,0-0-9,
7/18/2012,9:30,GBP,M,Unemployment Rate,8.10%,8.20%,8.20%,
7/18/2012,9:30,GBP,L,Average Earnings Index 3m/y,1.50%,1.40%,1.40%,
7/18/2012,10:00,CHF,M,Credit Suisse Economic Expectations,-42.5,,-43.4,
7/18/2012,13:30,USD,H,Building Permits,0.76M,0.77M,0.78M,
7/18/2012,13:30,USD,M,Housing Starts,0.76M,0.74M,0.71M,
7/18/2012,15:00,USD,H,Fed Chairman Bernanke Testifies,,,,
7/18/2012,15:30,CAD,H,BOC Monetary Policy Report,,,,
7/18/2012,15:30,USD,M,Crude Oil Inventories,-0.8M,0.5M,-4.7M,
7/18/2012,16:15,CAD,H,BOC Press Conference,,,,
7/18/2012,19:00,USD,M,Beige Book,,,,
7/19/2012,2:30,AUD,M,NAB Quarterly Business Confidence,-2,,-1,
7/19/2012,5:30,JPY,L,All Industries Activity m/m,-0.30%,-0.20%,0.10%,
7/19/2012,7:00,CHF,M,Trade Balance,2.25B,2.21B,2.52B,
7/19/2012,9:00,EUR,M,Current Account,10.9B,5.3B,5.5B,
7/19/2012,9:30,GBP,H,Retail Sales m/m,0.10%,0.60%,1.50%,
7/19/2012,13:30,CAD,M,Wholesale Sales m/m,0.90%,0.20%,1.20%,
7/19/2012,13:30,USD,H,Unemployment Claims,386K,367K,352K,
7/19/2012,15:00,USD,H,Existing Home Sales,4.37M,4.64M,4.62M,
7/19/2012,15:00,USD,H,Philly Fed Manufacturing Index,-12.9,-7.9,-16.6,
7/19/2012,15:00,USD,L,CB Leading Index m/m,-0.30%,-0.10%,0.40%,
7/19/2012,15:30,USD,L,Natural Gas Storage,28B,34B,33B,
7/19/2012,23:45,NZD,L,Visitor Arrivals m/m,2.80%,,-0.80%,
7/20/2012,0:01,EUR,H,Eurogroup Meetings,,,,
7/20/2012,0:15,AUD,M,RBA Assist Gov Kent Speaks,,,,
7/20/2012,2:30,AUD,M,Import Prices q/q,2.40%,1.60%,-1.20%,
7/20/2012,4:00,NZD,L,Credit Card Spending y/y,4.60%,,3.90%,
7/20/2012,7:00,EUR,M,German PPI m/m,-0.40%,-0.20%,-0.30%,
7/20/2012,9:30,GBP,H,Public Sector Net Borrowing,12.1B,11.8B,16.1B,
7/20/2012,13:30,CAD,H,Core CPI m/m,-0.40%,-0.10%,0.20%,
7/20/2012,13:30,CAD,M,CPI m/m,-0.40%,-0.20%,-0.10%,
7/23/2012,2:30,AUD,H,PPI q/q,0.50%,0.30%,-0.30%,
7/23/2012,11:00,EUR,L,German Buba Monthly Report,,,,
7/23/2012,15:00,EUR,L,Consumer Confidence,-22,-20,-20,
7/24/2012,0:00,USD,M,FOMC Member Raskin Speaks,,,,
7/24/2012,3:00,CNY,L,CB Leading Index m/m,0.10%,,1.10%,
7/24/2012,3:30,CNY,H,Caixin Flash Manufacturing PMI,49.5,,48.2,
7/24/2012,4:05,AUD,H,RBA Gov Stevens Speaks,,,,
7/24/2012,8:00,EUR,M,French Flash Manufacturing PMI,43.6,45.6,45.2,
7/24/2012,8:00,EUR,M,French Flash Services PMI,50.2,47.7,47.9,
7/24/2012,8:30,EUR,H,German Flash Manufacturing PMI,43.3,45.3,45,
7/24/2012,8:30,EUR,M,German Flash Services PMI,49.7,50.1,49.9,
7/24/2012,9:00,EUR,M,Flash Manufacturing PMI,44.1,45.3,45.1,
7/24/2012,9:00,EUR,M,Flash Services PMI,47.6,47.3,47.1,
7/24/2012,9:30,GBP,M,High Street Lending,26.3K,31.4K,29.6K,
7/24/2012,13:30,CAD,H,Core Retail Sales m/m,0.50%,0.10%,-0.40%,
7/24/2012,13:30,CAD,M,Retail Sales m/m,0.30%,0.40%,-0.60%,
7/24/2012,13:45,USD,M,Fed Chairman Bernanke Speaks,,,,
7/24/2012,14:00,USD,M,Flash Manufacturing PMI,51.8,52.1,52.5,
7/24/2012,14:59,USD,L,Richmond Manufacturing Index,-17,0,-3,
7/24/2012,15:00,USD,L,HPI m/m,0.80%,0.50%,0.70%,
7/24/2012,23:45,NZD,M,Trade Balance,331M,77M,232M,
7/25/2012,0:50,JPY,M,Trade Balance,-0.30T,-0.39T,-0.62T,
7/25/2012,1:00,AUD,M,CB Leading Index m/m,0.40%,,-1.30%,
7/25/2012,2:30,AUD,H,CPI q/q,0.50%,0.60%,0.10%,
7/25/2012,2:30,AUD,M,Trimmed Mean CPI q/q,0.50%,0.60%,0.40%,
7/25/2012,9:00,EUR,H,German ifo Business Climate,103.3,104.8,105.2,
7/25/2012,9:30,GBP,H,Prelim GDP q/q,-0.70%,-0.20%,-0.30%,
7/25/2012,9:30,GBP,L,Index of Services 3m/3m,0.50%,0.30%,-0.10%,
7/25/2012,10:35,EUR,L,German 30-y Bond Auction,2.17|1.5,,2.41|1.1,
7/25/2012,11:00,GBP,M,CBI Industrial Order Expectations,-6,-11,-11,
7/25/2012,14:00,EUR,M,Belgian NBB Business Climate,-11.3,-13.5,-13.2,
7/25/2012,15:00,USD,H,New Home Sales,350K,372K,382K,
7/25/2012,15:00,USD,M,Treasury Sec Geithner Speaks,,,,
7/25/2012,15:30,USD,M,Crude Oil Inventories,2.7M,-0.1M,-0.8M,
7/25/2012,22:00,NZD,H,Official Cash Rate,2.50%,2.50%,2.50%,
7/25/2012,22:00,NZD,H,RBNZ Rate Statement,,,,
7/26/2012,0:50,JPY,L,SPPI y/y,-0.30%,0.00%,0.10%,
7/26/2012,1:10,JPY,M,BOJ Gov Shirakawa Speaks,,,,
7/26/2012,7:00,EUR,M,German GfK Consumer Climate,5.9,5.9,5.8,
7/26/2012,7:00,EUR,L,German Import Prices m/m,-1.50%,-0.60%,-0.70%,
7/26/2012,9:00,EUR,M,M3 Money Supply y/y,3.20%,2.90%,3.10%,
7/26/2012,9:00,EUR,L,Private Loans y/y,-0.20%,-0.20%,-0.10%,
7/26/2012,9:00,EUR,L,Italian Retail Sales m/m,-0.20%,-0.10%,-1.70%,
7/26/2012,10:30,EUR,H,ECB President Draghi Speaks,,,,
7/26/2012,13:30,USD,H,Core Durable Goods Orders m/m,-1.10%,0.10%,0.80%,
7/26/2012,13:30,USD,H,Unemployment Claims,353K,381K,388K,
7/26/2012,13:30,USD,M,Durable Goods Orders m/m,1.60%,0.40%,1.60%,
7/26/2012,15:00,USD,H,Pending Home Sales m/m,-1.40%,0.60%,5.40%,
7/26/2012,15:00,USD,M,Treasury Sec Geithner Speaks,,,,
7/26/2012,15:30,USD,L,Natural Gas Storage,26B,26B,28B,
7/27/2012,0:01,EUR,M,German Prelim CPI m/m,0.40%,0.40%,-0.10%,
7/27/2012,0:30,JPY,M,Tokyo Core CPI y/y,-0.60%,-0.60%,-0.60%,
7/27/2012,0:30,JPY,L,National Core CPI y/y,-0.20%,0.00%,-0.10%,
7/27/2012,0:50,JPY,M,Retail Sales y/y,0.20%,1.20%,3.60%,
7/27/2012,8:00,CHF,M,KOF Economic Barometer,1.43,1.24,1.15,
7/27/2012,8:00,EUR,M,Spanish Unemployment Rate,24.60%,24.70%,24.40%,
7/27/2012,13:30,USD,H,Advance GDP q/q,1.50%,1.50%,1.90%,
7/27/2012,13:30,USD,M,Advance GDP Price Index q/q,1.60%,1.60%,2.00%,
7/27/2012,14:55,USD,M,Revised UoM Consumer Sentiment,72.3,72,72,
7/27/2012,14:55,USD,L,Revised UoM Inflation Expectations,3.00%,,2.80%,
7/29/2012,23:45,NZD,M,Building Consents m/m,5.70%,,-7.20%,
7/30/2012,0:50,JPY,M,Prelim Industrial Production m/m,-0.10%,1.60%,-3.40%,
7/30/2012,2:00,AUD,M,HIA New Home Sales m/m,2.80%,,0.70%,
7/30/2012,8:00,EUR,H,Spanish Flash GDP q/q,-0.40%,-0.40%,-0.30%,
7/30/2012,8:00,EUR,L,Spanish Flash CPI y/y,2.20%,1.70%,1.90%,
7/30/2012,9:10,EUR,L,Retail PMI,46.4,,48.3,
7/30/2012,9:30,GBP,M,Net Lending to Individuals m/m,0.3B,0.8B,1.1B,
7/30/2012,9:30,GBP,L,M4 Money Supply m/m,-1.60%,0.30%,-0.10%,
7/30/2012,9:30,GBP,L,Mortgage Approvals,44K,49K,51K,
7/30/2012,10:19,EUR,H,Italian 10-y Bond Auction,5.96|1.3,,5.82|1.7,
7/30/2012,11:00,GBP,M,CBI Realized Sales,11,17,42,
7/31/2012,0:01,GBP,M,GfK Consumer Confidence,-29,-28,-29,
7/31/2012,0:15,JPY,L,Final Manufacturing PMI,47.9,,49.9,
7/31/2012,0:30,JPY,M,Household Spending y/y,1.60%,3.00%,4.00%,
7/31/2012,0:30,JPY,L,Unemployment Rate,4.30%,4.40%,4.40%,
7/31/2012,2:00,NZD,H,ANZ Business Confidence,15.1,,12.6,
7/31/2012,2:30,AUD,H,Building Approvals m/m,-2.50%,-14.60%,27.00%,
7/31/2012,2:30,AUD,M,Private Sector Credit m/m,0.30%,0.40%,0.50%,
7/31/2012,2:30,JPY,M,Average Cash Earnings y/y,-0.60%,0.10%,-1.10%,
7/31/2012,6:00,JPY,L,Housing Starts y/y,-0.20%,9.50%,9.30%,
7/31/2012,7:00,CHF,L,UBS Consumption Indicator,1.6,,1.02,
7/31/2012,7:00,EUR,M,German Retail Sales m/m,-0.10%,0.60%,-0.30%,
7/31/2012,7:45,EUR,M,French Consumer Spending m/m,0.10%,0.20%,0.50%,
7/31/2012,8:55,EUR,M,German Unemployment Change,7K,9K,7K,
7/31/2012,9:00,EUR,L,Italian Monthly Unemployment Rate,10.80%,10.20%,10.60%,
7/31/2012,10:00,EUR,M,CPI Flash Estimate y/y,2.40%,2.40%,2.40%,
7/31/2012,10:00,EUR,M,Unemployment Rate,11.20%,11.20%,11.20%,
7/31/2012,10:00,EUR,L,Italian Prelim CPI m/m,0.00%,0.30%,0.20%,
7/31/2012,13:30,CAD,H,GDP m/m,0.10%,0.20%,0.30%,
7/31/2012,13:30,CAD,M,RMPI m/m,-4.00%,-1.50%,-1.10%,
7/31/2012,13:30,CAD,L,IPPI m/m,-0.30%,0.60%,-0.10%,
7/31/2012,13:30,USD,M,Core PCE Price Index m/m,0.20%,0.20%,0.10%,
7/31/2012,13:30,USD,M,Employment Cost Index q/q,0.50%,0.50%,0.40%,
7/31/2012,13:30,USD,M,Personal Spending m/m,0.00%,0.10%,-0.10%,
7/31/2012,13:30,USD,L,Personal Income m/m,0.50%,0.50%,0.30%,
7/31/2012,14:00,USD,M,S&P/CS Composite-20 HPI y/y,-0.70%,-1.50%,-1.80%,
7/31/2012,14:45,USD,M,Chicago PMI,53.7,52.6,52.9,
7/31/2012,15:00,USD,H,CB Consumer Confidence,65.9,61.5,62.7,
7/31/2012,21:00,USD,M,Treasury Sec Geithner Speaks,,,,
8/1/2012,0:01,GBP,L,BRC Shop Price Index y/y,1.00%,,1.10%,
8/1/2012,0:01,CHF,N,Bank Holiday,,,,
8/1/2012,0:01,USD,L,Total Vehicle Sales,14.1M,14.0M,14.1M,
8/1/2012,0:21,AUD,L,AIG Manufacturing Index,40.3,,47.2,
8/1/2012,2:00,CNY,H,Manufacturing PMI,50.1,50.4,50.2,
8/1/2012,2:30,AUD,M,HPI q/q,0.50%,-0.50%,-0.10%,
8/1/2012,3:30,CNY,M,Caixin Manufacturing PMI,49.3,,49.5,
8/1/2012,7:00,GBP,M,Nationwide HPI m/m,-0.70%,-0.10%,-0.60%,
8/1/2012,7:30,AUD,L,Commodity Prices y/y,-9.80%,,-9.90%,
8/1/2012,8:15,EUR,M,Spanish Manufacturing PMI,42.3,,41.1,
8/1/2012,8:45,EUR,M,Italian Manufacturing PMI,44.3,44.2,44.6,
8/1/2012,8:50,EUR,L,French Final Manufacturing PMI,43.4,43.6,43.6,
8/1/2012,8:55,EUR,L,German Final Manufacturing PMI,43,43.4,43.3,
8/1/2012,9:00,EUR,L,Final Manufacturing PMI,44,44.1,44.1,
8/1/2012,9:30,GBP,H,Final Manufacturing PMI,45.4,48.6,48.4,
8/1/2012,13:15,USD,H,ADP Non-Farm Employment Change,163K,121K,172K,
8/1/2012,14:00,USD,L,Final Manufacturing PMI,51.4,51.9,51.8,
8/1/2012,14:30,CAD,L,Manufacturing PMI,53.1,,54.8,
8/1/2012,15:00,USD,H,ISM Manufacturing PMI,49.8,50.3,49.7,
8/1/2012,15:00,USD,L,Construction Spending m/m,0.40%,0.50%,1.60%,
8/1/2012,15:00,USD,L,ISM Manufacturing Prices,39.5,39.3,37,
8/1/2012,15:30,NZD,L,GDT Price Index,2.90%,,-1.20%,
8/1/2012,15:30,USD,M,Crude Oil Inventories,-6.5M,-1.5M,2.7M,
8/1/2012,19:13,USD,H,FOMC Statement,,,,
8/1/2012,19:13,USD,M,Federal Funds Rate,<0.25%,<0.25%,<0.25%,
8/2/2012,0:50,JPY,L,Monetary Base y/y,8.60%,6.20%,5.90%,
8/2/2012,2:00,NZD,L,ANZ Commodity Prices m/m,-0.50%,,-2.40%,
8/2/2012,2:30,AUD,H,Retail Sales m/m,1.00%,0.60%,0.80%,
8/2/2012,2:30,AUD,H,Trade Balance,0.01B,-0.36B,-0.31B,
8/2/2012,4:45,JPY,L,10-y Bond Auction,0.77|2.6,,0.84|3.1,
8/2/2012,8:00,EUR,M,Spanish Unemployment Change,-27.8K,,-98.9K,
8/2/2012,8:15,CHF,H,Retail Sales y/y,3.70%,2.80%,6.40%,
8/2/2012,8:30,CHF,M,Manufacturing PMI,48.6,47.1,48.1,
8/2/2012,9:30,GBP,H,Construction PMI,50.9,48.2,48.2,
8/2/2012,9:46,EUR,H,Spanish 10-y Bond Auction,6.65|2.4,,6.43|3.2,
8/2/2012,10:00,EUR,L,PPI m/m,-0.50%,-0.30%,-0.50%,
8/2/2012,12:00,GBP,H,Asset Purchase Facility,375B,375B,375B,
8/2/2012,12:00,GBP,H,Official Bank Rate,0.50%,0.50%,0.50%,
8/2/2012,12:30,USD,L,Challenger Job Cuts y/y,-44.50%,,-9.40%,
8/2/2012,12:45,EUR,H,Main Refinancing Rate,0.75%,0.75%,0.75%,
8/2/2012,13:30,EUR,H,ECB Press Conference,,,,
8/2/2012,13:30,USD,H,Unemployment Claims,365K,375K,357K,
8/2/2012,15:00,USD,M,Factory Orders m/m,-0.50%,0.40%,0.50%,
8/2/2012,15:30,USD,L,Natural Gas Storage,28B,22B,26B,
8/3/2012,0:29,AUD,M,AIG Services Index,46.5,,48.8,
8/3/2012,2:00,CNY,L,Non-Manufacturing PMI,55.6,,56.7,
8/3/2012,3:30,CNY,L,Caixin Services PMI,53.1,,52.3,
8/3/2012,8:15,EUR,L,Spanish Services PMI,43.7,,43.4,
8/3/2012,8:45,EUR,L,Italian Services PMI,43,43.5,43.1,
8/3/2012,8:50,EUR,L,French Final Services PMI,50,50.2,50.2,
8/3/2012,8:55,EUR,L,German Final Services PMI,50.3,49.7,49.7,
8/3/2012,9:00,EUR,L,Final Services PMI,47.9,47.6,47.6,
8/3/2012,9:30,GBP,H,Final Services PMI,51,51.6,51.3,
8/3/2012,10:00,EUR,M,Retail Sales m/m,0.10%,0.10%,0.80%,
8/3/2012,13:30,USD,H,Non-Farm Employment Change,163K,101K,64K,
8/3/2012,13:30,USD,H,Unemployment Rate,8.30%,8.20%,8.20%,
8/3/2012,13:30,USD,M,Average Hourly Earnings m/m,0.10%,0.20%,0.30%,
8/3/2012,15:00,USD,H,ISM Services PMI,52.6,52.1,52.1,
8/5/2012,0:01,AUD,N,Bank Holiday,,,,
8/6/2012,0:01,CAD,N,Bank Holiday,,,,
8/6/2012,1:30,AUD,L,MI Inflation Gauge m/m,0.20%,,-0.20%,
8/6/2012,2:30,AUD,M,ANZ Job Advertisements m/m,-0.80%,,-1.10%,
8/6/2012,6:00,JPY,L,Leading Indicators,92.60%,93.00%,95.20%,
8/6/2012,8:00,GBP,M,Halifax HPI m/m,-0.60%,-0.50%,0.80%,
8/6/2012,9:30,EUR,M,Sentix Investor Confidence,-30.3,-30.8,-29.6,
8/6/2012,14:00,USD,H,Fed Chairman Bernanke Speaks,,,,
8/6/2012,19:00,USD,L,Loan Officer Survey,,,,
8/6/2012,23:45,NZD,M,Labor Cost Index q/q,0.50%,0.60%,0.50%,
8/7/2012,0:00,GBP,M,BRC Retail Sales Monitor y/y,0.10%,,1.40%,
8/7/2012,0:30,AUD,L,AIG Construction Index,32.6,,34.8,
8/7/2012,5:30,AUD,H,Cash Rate,3.50%,3.50%,3.50%,
8/7/2012,5:30,AUD,H,RBA Rate Statement,,,,
8/7/2012,6:45,CHF,L,Unemployment Rate,2.90%,2.90%,2.90%,
8/7/2012,8:00,CHF,H,Foreign Currency Reserves,407B,,365B,
8/7/2012,8:15,CHF,H,CPI m/m,-0.50%,-0.50%,-0.30%,
8/7/2012,9:00,EUR,M,Italian Industrial Production m/m,-1.40%,-1.00%,1.00%,
8/7/2012,9:30,GBP,H,Manufacturing Production m/m,-2.90%,-4.00%,1.20%,
8/7/2012,9:30,GBP,L,Industrial Production m/m,-2.50%,-3.30%,1.00%,
8/7/2012,9:59,EUR,M,Italian Prelim GDP q/q,-0.70%,-0.70%,-0.80%,
8/7/2012,11:00,EUR,M,German Factory Orders m/m,-1.70%,-0.90%,0.70%,
8/7/2012,13:30,CAD,H,Building Permits m/m,-2.50%,-3.50%,7.10%,
8/7/2012,15:00,CAD,H,Ivey PMI,62.8,52,49,
8/7/2012,15:00,GBP,M,NIESR GDP Estimate,-0.20%,,-0.70%,
8/7/2012,15:00,USD,L,JOLTS Job Openings,3.76M,3.72M,3.66M,
8/7/2012,19:30,USD,M,Fed Chairman Bernanke Speaks,,,,
8/7/2012,20:00,USD,L,Consumer Credit m/m,6.5B,11.5B,16.7B,
8/8/2012,0:50,JPY,H,Current Account,0.77T,0.75T,0.28T,
8/8/2012,0:50,JPY,L,Bank Lending y/y,0.70%,,0.60%,
8/8/2012,2:30,AUD,M,Home Loans m/m,1.30%,2.10%,-0.90%,
8/8/2012,6:00,JPY,L,Economy Watchers Sentiment,44.2,44.5,43.8,
8/8/2012,6:44,CHF,M,SECO Consumer Climate,-17,-4,-8,
8/8/2012,7:00,EUR,L,German Trade Balance,16.2B,14.9B,15.3B,
8/8/2012,7:45,EUR,L,French Trade Balance,-6.0B,-5.1B,-5.5B,
8/8/2012,10:30,GBP,H,BOE Gov King Speaks,,,,
8/8/2012,10:30,GBP,H,BOE Monetary Policy Report,,,,
8/8/2012,10:34,EUR,M,German 10-y Bond Auction,1.42|1.8,,1.31|1.5,
8/8/2012,11:00,EUR,M,German Industrial Production m/m,-0.90%,-0.80%,1.70%,
8/8/2012,11:20,CAD,M,BOC Gov Carney Speaks,,,,
8/8/2012,13:30,USD,M,Prelim Nonfarm Productivity q/q,1.60%,1.50%,-0.90%,
8/8/2012,13:30,USD,M,Prelim Unit Labor Costs q/q,1.70%,0.50%,1.30%,
8/8/2012,15:30,USD,M,Crude Oil Inventories,-3.7M,-0.6M,-6.5M,
8/8/2012,18:00,USD,M,10-y Bond Auction,1.68|2.5,,1.46|3.6,
8/8/2012,23:45,NZD,H,Employment Change q/q,-0.10%,0.30%,0.40%,
8/8/2012,23:45,NZD,H,Unemployment Rate,6.80%,6.50%,6.70%,
8/9/2012,0:50,JPY,M,Core Machinery Orders m/m,5.60%,11.10%,-14.80%,
8/9/2012,0:50,JPY,L,M2 Money Stock y/y,2.20%,2.30%,2.20%,
8/9/2012,2:30,AUD,H,Employment Change,14.0K,10.2K,-28.3K,
8/9/2012,2:30,AUD,H,Unemployment Rate,5.20%,5.30%,5.30%,
8/9/2012,2:30,CNY,H,CPI y/y,1.80%,1.70%,2.20%,
8/9/2012,2:30,CNY,M,PPI y/y,-2.90%,-2.50%,-2.10%,
8/9/2012,4:19,JPY,H,Monetary Policy Statement,,,,
8/9/2012,4:19,JPY,H,Overnight Call Rate,<0.10%,<0.10%,<0.10%,
8/9/2012,5:00,NZD,M,REINZ HPI m/m,-0.70%,,0.30%,
8/9/2012,6:00,JPY,L,Consumer Confidence,39.7,40.8,40.4,
8/9/2012,6:30,CNY,M,Fixed Asset Investment ytd/y,20.40%,20.50%,20.40%,
8/9/2012,6:30,CNY,M,Industrial Production y/y,9.20%,9.80%,9.50%,
8/9/2012,6:30,CNY,L,Retail Sales y/y,13.10%,13.60%,13.70%,
8/9/2012,7:02,JPY,L,Prelim Machine Tool Orders y/y,-6.80%,,-15.50%,
8/9/2012,8:39,JPY,H,BOJ Press Conference,,,,
8/9/2012,9:00,EUR,M,ECB Monthly Bulletin,,,,
8/9/2012,9:00,EUR,L,Italian Trade Balance,2.52B,0.97B,1.01B,
8/9/2012,9:30,GBP,M,Goods Trade Balance,-10.1B,-8.5B,-8.4B,
8/9/2012,10:00,GBP,L,CB Leading Index m/m,-0.30%,,-0.80%,
