Date,Time,Currency,Impact,Event,Actual,Forecast,Previous,Outcome
6/30/2010,3:00,NZD,M,RBNZ Statement of Intent,,,,
6/30/2010,6:00,JPY,L,Housing Starts y/y,-4.60%,5.10%,0.60%,
6/30/2010,7:00,GBP,H,Nationwide HPI m/m,0.10%,0.30%,0.50%,
6/30/2010,8:55,EUR,M,German Unemployment Change,-21K,-23K,-41K,
6/30/2010,9:30,GBP,L,Revised Business Investment q/q,7.80%,6.10%,6.00%,
6/30/2010,10:00,EUR,M,CPI Flash Estimate y/y,1.40%,1.50%,1.60%,
6/30/2010,10:00,EUR,L,Italian Prelim CPI m/m,0.00%,0.20%,0.10%,
6/30/2010,10:30,CHF,H,KOF Economic Barometer,2.25,2.17,2.16,
6/30/2010,13:15,USD,H,ADP Non-Farm Employment Change,13K,59K,57K,
6/30/2010,13:30,CAD,H,GDP m/m,0.00%,0.20%,0.60%,
6/30/2010,14:00,USD,L,FOMC Member Duke Speaks,,,,
6/30/2010,14:45,USD,M,Chicago PMI,59.1,59.1,59.7,
6/30/2010,15:30,EUR,M,ECB President Trichet Speaks,,,,
6/30/2010,15:30,USD,M,Crude Oil Inventories,-2.0M,-0.9M,2.0M,
7/1/2010,0:01,CAD,N,Bank Holiday,,,,
7/1/2010,0:01,USD,L,Total Vehicle Sales,11.1M,11.4M,11.6M,
7/1/2010,0:28,AUD,L,AIG Manufacturing Index,52.9,,56.3,
7/1/2010,0:50,JPY,H,Tankan Manufacturing Index,1,-3,-14,
7/1/2010,0:50,JPY,M,Tankan Non-Manufacturing Index,-5,-8,-14,
7/1/2010,2:00,CNY,H,Manufacturing PMI,52.1,53.2,53.9,
7/1/2010,2:30,AUD,H,Building Approvals m/m,-6.60%,0.00%,-11.40%,
7/1/2010,2:30,AUD,H,Retail Sales m/m,0.20%,0.30%,0.60%,
7/1/2010,3:30,CNY,M,Caixin Manufacturing PMI,50.4,,52.7,
7/1/2010,4:00,NZD,L,ANZ Commodity Prices m/m,-1.20%,,2.80%,
7/1/2010,7:00,EUR,M,German Retail Sales m/m,0.40%,0.50%,-0.50%,
7/1/2010,7:30,AUD,M,Commodity Prices y/y,43.00%,,43.60%,
7/1/2010,8:15,EUR,M,Spanish Manufacturing PMI,51.2,,51.5,
7/1/2010,8:30,CHF,M,Manufacturing PMI,65.7,65.7,66.4,
7/1/2010,8:45,EUR,M,Italian Manufacturing PMI,54.3,53.9,54,
7/1/2010,8:50,EUR,L,French Final Manufacturing PMI,54.8,54.9,54.9,
7/1/2010,8:55,EUR,L,German Final Manufacturing PMI,58.4,58.1,58.1,
7/1/2010,9:00,EUR,L,Final Manufacturing PMI,55.6,55.6,55.6,
7/1/2010,9:30,GBP,H,Final Manufacturing PMI,57.5,57.6,58,
7/1/2010,9:30,GBP,M,BOE Credit Conditions Survey,,,,
7/1/2010,10:06,EUR,M,French 10-y Bond Auction,3.04|3.5,,3.05|2.3,
7/1/2010,12:30,USD,L,Challenger Job Cuts y/y,-47.10%,,-65.10%,
7/1/2010,13:30,USD,H,Unemployment Claims,472K,454K,459K,
7/1/2010,15:00,USD,H,ISM Manufacturing PMI,56.2,58.9,59.7,
7/1/2010,15:00,USD,H,Pending Home Sales m/m,-30.00%,-7.40%,6.00%,
7/1/2010,15:00,USD,L,Construction Spending m/m,-0.20%,-0.70%,2.30%,
7/1/2010,15:00,USD,L,ISM Manufacturing Prices,57,72.2,77.5,
7/1/2010,15:30,USD,L,Natural Gas Storage,60B,65B,81B,
7/2/2010,0:50,JPY,L,Monetary Base y/y,3.60%,3.80%,3.70%,
7/2/2010,8:00,EUR,M,Spanish Unemployment Change,-83.8K,,-76.2K,
7/2/2010,9:30,GBP,M,Construction PMI,58.4,58.6,58.5,
7/2/2010,10:00,EUR,M,Unemployment Rate,10.00%,10.10%,10.00%,
7/2/2010,10:00,EUR,L,Italian Monthly Unemployment Rate,8.70%,8.90%,8.70%,
7/2/2010,10:00,EUR,L,PPI m/m,0.30%,0.30%,1.00%,
7/2/2010,13:30,USD,H,Non-Farm Employment Change,-125K,-106K,433K,
7/2/2010,13:30,USD,H,Unemployment Rate,9.50%,9.80%,9.70%,
7/2/2010,13:30,USD,M,Average Hourly Earnings m/m,-0.10%,0.10%,0.20%,
7/2/2010,15:00,USD,M,Factory Orders m/m,-1.40%,-0.50%,1.00%,
7/3/2010,2:00,CNY,L,Non-Manufacturing PMI,57.4,,62.7,
7/5/2010,0:01,USD,N,Bank Holiday,,,,
7/5/2010,0:30,AUD,M,AIG Services Index,48.8,,47.5,
7/5/2010,1:30,AUD,L,MI Inflation Gauge m/m,0.30%,,0.50%,
7/5/2010,2:30,AUD,H,ANZ Job Advertisements m/m,2.70%,,2.70%,
7/5/2010,8:15,CHF,H,Retail Sales y/y,3.80%,2.70%,1.30%,
7/5/2010,8:15,EUR,L,Spanish Services PMI,51.8,,52.3,
7/5/2010,8:45,EUR,L,Italian Services PMI,51.5,53.6,53.7,
7/5/2010,8:50,EUR,L,French Final Services PMI,60.8,61.6,61.6,
7/5/2010,8:55,EUR,L,German Final Services PMI,54.8,54.6,54.6,
7/5/2010,9:00,EUR,L,Final Services PMI,55.5,55.4,55.4,
7/5/2010,9:30,EUR,L,Sentix Investor Confidence,-1.3,-4.5,-4.1,
7/5/2010,9:30,GBP,H,Final Services PMI,54.4,55.1,55.4,
7/5/2010,10:00,EUR,M,Retail Sales m/m,0.20%,0.10%,-0.90%,
7/5/2010,23:00,NZD,H,NZIER Business Confidence,18,,22,
7/6/2010,2:30,AUD,H,Trade Balance,1.65B,0.53B,1.12B,
7/6/2010,4:45,JPY,L,10-y Bond Auction,1.12|2.8,,1.28|3.9,
7/6/2010,5:30,AUD,H,Cash Rate,4.50%,4.50%,4.50%,
7/6/2010,5:30,AUD,H,RBA Rate Statement,,,,
7/6/2010,6:00,JPY,L,Leading Indicators,98.70%,99.70%,101.70%,
7/6/2010,8:00,CHF,H,Foreign Currency Reserves,225B,,232B,
7/6/2010,8:15,CHF,M,CPI m/m,-0.40%,0.10%,-0.10%,
7/6/2010,10:37,GBP,M,10-y Bond Auction,3.47|2.5,,3.63|1.9,
7/6/2010,13:30,CAD,H,Building Permits m/m,-10.80%,-1.30%,5.90%,
7/6/2010,15:00,USD,H,ISM Services PMI,53.8,55.1,55.4,
7/6/2010,15:30,NZD,L,GDT Price Index,-14.00%,,-2.70%,
7/7/2010,0:01,GBP,L,BRC Shop Price Index y/y,1.50%,,1.80%,
7/7/2010,0:28,AUD,L,AIG Construction Index,46.4,,53.2,
7/7/2010,7:45,EUR,L,French Trade Balance,-5.5B,-3.9B,-4.3B,
7/7/2010,10:00,EUR,L,Final GDP q/q,0.20%,0.20%,0.20%,
7/7/2010,10:05,EUR,M,German 10-y Bond Auction,2.56|1.4,,2.67|1.6,
7/7/2010,11:00,EUR,M,German Factory Orders m/m,-0.50%,0.50%,3.20%,
7/7/2010,15:00,CAD,H,Ivey PMI,58.9,64.1,62.7,
7/8/2010,0:50,JPY,M,Core Machinery Orders m/m,-9.10%,-3.00%,4.00%,
7/8/2010,0:50,JPY,L,Bank Lending y/y,-2.00%,,-2.00%,
7/8/2010,0:50,JPY,L,Current Account,0.90T,1.12T,1.38T,
7/8/2010,0:50,JPY,L,M2 Money Stock y/y,2.90%,3.10%,3.10%,
7/8/2010,2:30,AUD,H,Employment Change,45.9K,15.3K,22.8K,
7/8/2010,2:30,AUD,H,Unemployment Rate,5.10%,5.20%,5.10%,
7/8/2010,4:45,JPY,L,30-y Bond Auction,1.95|4.1,,2.04|2.3,
7/8/2010,6:00,JPY,L,Economy Watchers Sentiment,47.5,48.3,47.7,
7/8/2010,6:45,CHF,L,Unemployment Rate,3.90%,3.90%,4.00%,
7/8/2010,7:00,EUR,L,German Trade Balance,10.6B,13.4B,12.8B,
7/8/2010,7:00,JPY,L,Prelim Machine Tool Orders y/y,138.80%,,192.50%,
7/8/2010,7:45,EUR,L,French Gov Budget Balance,-67.9B,,-56.2B,
7/8/2010,9:00,GBP,H,Halifax HPI m/m,-0.60%,0.60%,-0.50%,
7/8/2010,9:30,GBP,H,Manufacturing Production m/m,0.30%,0.40%,-0.80%,
7/8/2010,9:30,GBP,L,Industrial Production m/m,0.70%,0.40%,-0.70%,
7/8/2010,11:00,EUR,M,German Industrial Production m/m,2.60%,0.80%,1.20%,
7/8/2010,12:00,GBP,H,Asset Purchase Facility,200B,200B,200B,
7/8/2010,12:00,GBP,H,Official Bank Rate,0.50%,0.50%,0.50%,
7/8/2010,12:45,EUR,H,Main Refinancing Rate,1.00%,1.00%,1.00%,
7/8/2010,13:30,CAD,M,NHPI m/m,0.30%,0.30%,0.30%,
7/8/2010,13:30,EUR,H,ECB Press Conference,,,,
7/8/2010,13:30,USD,H,Unemployment Claims,454K,461K,475K,
7/8/2010,15:00,GBP,M,NIESR GDP Estimate,0.70%,,0.90%,
7/8/2010,15:30,USD,L,Natural Gas Storage,78B,71B,60B,
7/8/2010,16:00,USD,M,Crude Oil Inventories,-5.0M,-1.8M,-2.0M,
7/8/2010,20:00,USD,L,Consumer Credit m/m,-9.1B,-1.9B,-14.9B,
7/8/2010,22:50,USD,M,Treasury Currency Report,,,,
7/9/2010,7:00,EUR,L,German Final CPI m/m,0.10%,0.10%,0.10%,
7/9/2010,7:45,EUR,M,French Industrial Production m/m,1.70%,0.30%,-0.50%,
7/9/2010,7:50,EUR,M,ECB President Trichet Speaks,,,,
7/9/2010,9:00,EUR,L,Italian Industrial Production m/m,1.00%,0.70%,0.90%,
7/9/2010,9:30,GBP,H,PPI Input m/m,-0.20%,0.10%,-0.20%,
7/9/2010,9:30,GBP,M,Goods Trade Balance,-8.1B,-7.1B,-7.4B,
7/9/2010,9:30,GBP,L,PPI Output m/m,-0.30%,0.10%,0.10%,
7/9/2010,12:00,CAD,H,Employment Change,93.2K,17.9K,24.7K,
7/9/2010,12:00,CAD,H,Unemployment Rate,7.90%,8.10%,8.10%,
7/9/2010,13:15,CAD,H,Housing Starts,189K,193K,195K,
7/9/2010,15:00,USD,L,Final Wholesale Inventories m/m,0.50%,0.40%,0.20%,
7/10/2010,3:34,CNY,H,USD-Denominated Trade Balance,20.0B,15.3B,19.5B,
7/11/2010,0:01,JPY,L,Upper House Elections,,,,
7/11/2010,18:24,CNY,M,New Loans,603B,601B,639B,
7/11/2010,18:24,CNY,L,M2 Money Supply y/y,18.50%,18.80%,21.00%,
7/12/2010,0:01,EUR,M,Eurogroup Meetings,,,,
7/12/2010,0:50,JPY,L,PPI y/y,0.50%,0.60%,0.50%,
7/12/2010,2:30,AUD,H,Home Loans m/m,1.90%,0.70%,-1.50%,
7/12/2010,9:30,GBP,H,Final GDP q/q,0.30%,0.30%,0.30%,
7/12/2010,9:30,GBP,M,Current Account,-9.6B,-4.5B,0.5B,
7/12/2010,9:30,GBP,L,Index of Services 3m/3m,0.60%,0.40%,0.30%,
7/12/2010,15:00,USD,H,Fed Chairman Bernanke Speaks,,,,
7/12/2010,15:30,CAD,H,BOC Business Outlook Survey,,,,
7/12/2010,22:15,USD,L,FOMC Member Duke Speaks,,,,
7/12/2010,23:45,NZD,L,FPI m/m,1.30%,,-0.70%,
7/13/2010,0:01,GBP,M,BRC Retail Sales Monitor y/y,1.20%,,0.80%,
7/13/2010,0:01,GBP,M,RICS House Price Balance,9%,20%,21%,
7/13/2010,0:01,EUR,M,ECOFIN Meetings,,,,
7/13/2010,2:30,AUD,M,NAB Business Confidence,4,,5,
7/13/2010,5:30,JPY,L,Revised Industrial Production m/m,0.10%,-0.10%,-0.10%,
7/13/2010,6:00,JPY,L,Consumer Confidence,43.5,42.4,42.8,
7/13/2010,7:00,EUR,L,German WPI m/m,-0.20%,0.30%,0.30%,
7/13/2010,7:45,EUR,L,French Final CPI m/m,0.00%,0.00%,0.10%,
7/13/2010,8:15,CHF,M,PPI m/m,-0.40%,0.20%,0.30%,
7/13/2010,9:30,GBP,H,CPI y/y,3.20%,3.20%,3.40%,
7/13/2010,9:30,GBP,M,Core CPI y/y,3.10%,2.70%,2.90%,
7/13/2010,9:30,GBP,L,RPI y/y,5.00%,4.90%,5.10%,
7/13/2010,9:34,GBP,L,ONS HPI y/y,11.00%,10.30%,10.10%,
7/13/2010,10:00,EUR,H,German ZEW Economic Sentiment,21.2,25.2,28.7,
7/13/2010,10:00,EUR,M,ZEW Economic Sentiment,10.7,16.8,18.8,
7/13/2010,10:00,GBP,L,CB Leading Index m/m,0.30%,,0.60%,
7/13/2010,12:30,USD,L,NFIB Small Business Index,89,91.3,92.2,
7/13/2010,13:30,CAD,H,Trade Balance,-0.5B,0.0B,-0.3B,
7/13/2010,13:30,GBP,M,MPC Member Sentance Speaks,,,,
7/13/2010,13:30,USD,H,Trade Balance,-42.3B,-39.3B,-40.3B,
7/13/2010,15:00,USD,L,IBD/TIPP Economic Optimism,44.7,45.9,46.2,
7/13/2010,15:00,USD,L,JOLTS Job Openings,3.21M,,3.30M,
7/13/2010,18:00,USD,M,10-y Bond Auction,3.12|3.1,,3.24|3.2,
7/13/2010,19:00,USD,M,Federal Budget Balance,-68.4B,-70.0B,-135.9B,
7/13/2010,23:00,NZD,M,REINZ HPI m/m,0.60%,,-1.40%,
7/13/2010,23:45,NZD,H,Core Retail Sales m/m,-0.20%,0.60%,-0.10%,
7/13/2010,23:45,NZD,M,Retail Sales m/m,0.40%,0.60%,-0.30%,
7/14/2010,0:01,GBP,M,Nationwide Consumer Confidence,63,63,66,
7/14/2010,0:01,EUR,N,French Bank Holiday,,,,
7/14/2010,1:30,AUD,M,Westpac Consumer Sentiment,11.10%,,-5.70%,
7/14/2010,9:30,GBP,H,Claimant Count Change,-20.8K,-20.1K,-31.1K,
7/14/2010,9:30,GBP,M,Average Earnings Index 3m/y,2.70%,3.10%,4.10%,
7/14/2010,9:30,GBP,L,Unemployment Rate,7.80%,7.90%,8.00%,
7/14/2010,10:00,EUR,M,Final CPI y/y,1.40%,1.40%,1.40%,
7/14/2010,10:00,EUR,M,Final Core CPI y/y,0.90%,0.90%,0.80%,
7/14/2010,10:00,EUR,M,Industrial Production m/m,0.90%,1.20%,0.90%,
7/14/2010,13:30,USD,H,Core Retail Sales m/m,-0.10%,-0.10%,-1.20%,
7/14/2010,13:30,USD,H,Retail Sales m/m,-0.50%,-0.20%,-1.10%,
7/14/2010,13:30,USD,M,Import Prices m/m,-1.30%,-0.30%,-0.50%,
7/14/2010,15:00,USD,M,Business Inventories m/m,0.10%,0.30%,0.40%,
7/14/2010,15:30,USD,M,Crude Oil Inventories,-5.1M,-1.1M,-5.0M,
7/14/2010,18:00,USD,L,30-y Bond Auction,4.08|2.9,,4.18|2.9,
7/14/2010,19:00,USD,H,FOMC Meeting Minutes,,,,
7/14/2010,23:27,NZD,L,BusinessNZ Manufacturing Index,56.2,,54,
7/15/2010,2:00,AUD,M,MI Inflation Expectations,3.30%,,3.40%,
7/15/2010,2:30,AUD,M,New Motor Vehicle Sales m/m,-1.20%,,-3.90%,
7/15/2010,3:00,CNY,H,CPI y/y,2.90%,3.30%,3.10%,
7/15/2010,3:00,CNY,M,Fixed Asset Investment ytd/y,25.50%,25.20%,25.90%,
7/15/2010,3:00,CNY,M,Industrial Production y/y,13.70%,15.20%,16.50%,
7/15/2010,3:00,CNY,M,NBS Press Conference,,,,
7/15/2010,3:00,CNY,M,PPI y/y,6.40%,6.80%,7.10%,
7/15/2010,3:00,CNY,L,CB Leading Index m/m,0.80%,,0.00%,
7/15/2010,3:00,CNY,L,Retail Sales y/y,18.30%,18.80%,18.70%,
7/15/2010,3:26,CNY,H,GDP q/y,10.30%,10.50%,11.90%,
7/15/2010,4:46,JPY,M,Monetary Policy Statement,,,,
7/15/2010,4:46,JPY,M,Overnight Call Rate,0.10%,0.10%,0.10%,
7/15/2010,8:10,CNY,L,Foreign Direct Investment ytd/y,19.60%,,14.30%,
7/15/2010,8:14,JPY,H,BOJ Press Conference,,,,
7/15/2010,9:00,EUR,M,ECB Monthly Bulletin,,,,
7/15/2010,9:35,GBP,L,Housing Equity Withdrawal q/q,-3.2B,-3.3B,-3.4B,
7/15/2010,10:00,CHF,M,Credit Suisse Economic Expectations,2.2,,17.5,
7/15/2010,11:00,GBP,M,MPC Member Miles Speaks,,,,
7/15/2010,13:30,CAD,M,Manufacturing Sales m/m,0.40%,0.30%,0.40%,
7/15/2010,13:30,CAD,L,New Motor Vehicle Sales m/m,0.20%,-0.10%,-4.70%,
7/15/2010,13:30,USD,H,PPI m/m,-0.50%,-0.20%,-0.30%,
7/15/2010,13:30,USD,H,Unemployment Claims,429K,448K,458K,
7/15/2010,13:30,USD,M,Core PPI m/m,0.10%,0.10%,0.20%,
7/15/2010,13:30,USD,M,Empire State Manufacturing Index,5.1,18.3,19.6,
7/15/2010,14:15,USD,M,Capacity Utilization Rate,74.10%,74.20%,74.10%,
7/15/2010,14:15,USD,M,Industrial Production m/m,0.10%,0.00%,1.30%,
7/15/2010,15:00,USD,H,Fed Gov Nomination Hearings,,,,
7/15/2010,15:00,USD,H,Philly Fed Manufacturing Index,5.1,10.2,8,
7/15/2010,15:30,USD,L,Natural Gas Storage,78B,74B,78B,
7/15/2010,23:45,NZD,H,CPI q/q,0.30%,0.50%,0.40%,
7/16/2010,0:50,JPY,M,Tertiary Industry Activity m/m,-0.90%,-0.70%,2.40%,
7/16/2010,6:00,JPY,M,BOJ Monthly Report,,,,
7/16/2010,9:00,EUR,L,Italian Trade Balance,-1.96B,-0.75B,-0.86B,
7/16/2010,10:00,EUR,L,Trade Balance,-3.0B,0.8B,0.1B,
7/16/2010,13:30,CAD,M,Leading Index m/m,1.00%,0.70%,1.10%,
7/16/2010,13:30,USD,H,CPI y/y,1.10%,1.20%,2.00%,
7/16/2010,13:30,USD,H,Core CPI m/m,0.20%,0.10%,0.10%,
7/16/2010,13:30,USD,M,CPI m/m,-0.10%,0.00%,-0.20%,
7/16/2010,14:00,USD,H,TIC Long-Term Purchases,35.4B,38.7B,81.5B,
7/16/2010,14:55,USD,H,Prelim UoM Consumer Sentiment,66.5,74.2,76,
7/16/2010,14:55,USD,L,Prelim UoM Inflation Expectations,2.90%,,2.80%,
7/17/2010,23:30,NZD,L,BusinessNZ Services Index,55.7,,52.3,
7/19/2010,0:01,GBP,M,Rightmove HPI m/m,-0.60%,,0.30%,
7/19/2010,0:01,JPY,N,Bank Holiday,,,,
7/19/2010,9:00,EUR,M,Current Account,-5.8B,-3.0B,-5.6B,
7/19/2010,11:00,EUR,L,German Buba Monthly Report,,,,
7/19/2010,13:30,CAD,M,Foreign Securities Purchases,23.16B,8.05B,12.36B,
7/19/2010,14:00,USD,L,FOMC Member Duke Speaks,,,,
7/19/2010,15:00,USD,L,NAHB Housing Market Index,14,16,16,
7/20/2010,2:30,AUD,H,Monetary Policy Meeting Minutes,,,,
7/20/2010,4:05,AUD,H,RBA Gov Stevens Speaks,,,,
7/20/2010,7:00,EUR,M,German PPI m/m,0.60%,0.20%,0.30%,
7/20/2010,7:15,CHF,M,Trade Balance,1.77B,1.05B,0.80B,
7/20/2010,9:30,GBP,M,Prelim Mortgage Approvals,48K,52K,51K,
7/20/2010,9:30,GBP,M,Public Sector Net Borrowing,14.5B,13.2B,17.1B,
7/20/2010,9:30,GBP,L,M4 Money Supply m/m,0.00%,-0.10%,-0.10%,
7/20/2010,11:00,GBP,M,CBI Industrial Order Expectations,-16,-24,-23,
7/20/2010,13:30,USD,H,Building Permits,0.59M,0.57M,0.57M,
7/20/2010,13:30,USD,M,Housing Starts,0.55M,0.58M,0.58M,
7/20/2010,14:00,CAD,H,BOC Rate Statement,,,,
7/20/2010,14:00,CAD,H,Overnight Rate,0.75%,0.75%,0.50%,
7/20/2010,15:00,USD,L,FOMC Member Tarullo Speaks,,,,
7/21/2010,0:00,NZD,L,Visitor Arrivals m/m,0.30%,,1.10%,
7/21/2010,0:50,JPY,M,Monetary Policy Meeting Minutes,,,,
7/21/2010,1:30,AUD,M,MI Leading Index m/m,0.20%,,0.00%,
7/21/2010,4:00,NZD,L,Credit Card Spending y/y,4.50%,,3.40%,
7/21/2010,9:30,GBP,H,MPC Asset Purchase Facility Votes,0-0-8,0-0-8,0-0-8,
7/21/2010,9:30,GBP,H,MPC Official Bank Rate Votes,1-0-7,1-0-7,1-0-7,
7/21/2010,10:05,EUR,L,German 30-y Bond Auction,3.33|1.2,,3.83|1.1,
7/21/2010,13:30,CAD,M,Wholesale Sales m/m,-0.10%,0.40%,-0.20%,
7/21/2010,15:30,USD,M,Crude Oil Inventories,0.4M,-1.1M,-5.1M,
7/21/2010,19:00,USD,H,Fed Chairman Bernanke Testifies,,,,
7/21/2010,19:00,USD,L,Fed Monetary Policy Report,,,,
7/22/2010,2:30,AUD,M,NAB Quarterly Business Confidence,3,,17,
7/22/2010,5:30,JPY,L,All Industries Activity m/m,0.20%,-0.40%,1.90%,
7/22/2010,8:00,EUR,M,French Flash Manufacturing PMI,53.7,54.1,54.8,
7/22/2010,8:00,EUR,M,French Flash Services PMI,61.3,60,60.8,
7/22/2010,8:30,EUR,M,German Flash Manufacturing PMI,61.2,58,58.4,
7/22/2010,8:30,EUR,M,German Flash Services PMI,57.3,54.6,54.8,
7/22/2010,9:00,EUR,M,Flash Manufacturing PMI,56.5,55.2,55.6,
7/22/2010,9:00,EUR,M,Flash Services PMI,56,55,55.5,
7/22/2010,9:30,GBP,H,Retail Sales m/m,0.70%,0.50%,0.80%,
7/22/2010,10:00,EUR,M,Industrial New Orders m/m,3.80%,-0.10%,0.60%,
7/22/2010,13:30,CAD,H,Core Retail Sales m/m,-0.10%,0.50%,-1.40%,
7/22/2010,13:30,CAD,M,Retail Sales m/m,-0.20%,0.50%,-2.20%,
7/22/2010,13:30,USD,H,Unemployment Claims,464K,449K,427K,
7/22/2010,14:30,USD,H,Fed Chairman Bernanke Testifies,,,,
7/22/2010,15:00,EUR,L,Consumer Confidence,-14,-17,-17,
7/22/2010,15:00,USD,H,Existing Home Sales,5.37M,5.18M,5.66M,
7/22/2010,15:00,USD,L,CB Leading Index m/m,-0.20%,-0.30%,0.50%,
7/22/2010,15:00,USD,L,FOMC Member Dudley Speaks,,,,
7/22/2010,15:00,USD,L,HPI m/m,0.50%,-0.30%,0.90%,
7/22/2010,15:30,CAD,H,BOC Monetary Policy Report,,,,
7/22/2010,15:30,USD,L,Natural Gas Storage,51B,53B,78B,
7/22/2010,16:30,CAD,H,BOC Press Conference,,,,
7/23/2010,2:30,AUD,M,Import Prices q/q,1.90%,1.00%,0.30%,
7/23/2010,7:45,EUR,M,French Consumer Spending m/m,-1.40%,0.30%,0.60%,
7/23/2010,9:00,EUR,H,German ifo Business Climate,106.2,101.5,101.8,
7/23/2010,9:00,EUR,L,Italian Retail Sales m/m,-0.30%,0.20%,-0.50%,
7/23/2010,9:30,GBP,H,Prelim GDP q/q,1.10%,0.60%,0.30%,
7/23/2010,9:30,GBP,M,High Street Lending,34.8K,37.0K,36.4K,
7/23/2010,9:30,GBP,L,Index of Services 3m/3m,0.80%,0.70%,0.60%,
7/23/2010,12:00,CAD,H,Core CPI m/m,-0.10%,0.10%,0.30%,
7/23/2010,12:00,CAD,M,CPI m/m,-0.10%,0.00%,0.30%,
7/23/2010,14:00,EUR,M,Belgian NBB Business Climate,-6.5,-7.9,-7.7,
7/23/2010,17:00,EUR,H,EBA Bank Stress Test Results,,,,
7/26/2010,0:50,JPY,M,Trade Balance,0.46T,0.54T,0.32T,
7/26/2010,2:30,AUD,H,PPI q/q,0.30%,1.20%,1.00%,
7/26/2010,15:00,USD,H,New Home Sales,330K,317K,267K,
7/27/2010,0:50,JPY,L,SPPI y/y,-1.00%,-0.90%,-0.80%,
7/27/2010,1:00,AUD,M,CB Leading Index m/m,0.30%,,0.10%,
7/27/2010,7:00,CHF,M,UBS Consumption Indicator,1.81,,1.71,
7/27/2010,7:00,EUR,M,German GfK Consumer Climate,3.9,3.6,3.6,
7/27/2010,7:00,EUR,L,German Import Prices m/m,0.90%,0.70%,0.60%,
7/27/2010,9:00,EUR,M,M3 Money Supply y/y,0.20%,-0.10%,-0.10%,
7/27/2010,9:00,EUR,L,Private Loans y/y,0.30%,0.30%,0.20%,
7/27/2010,11:00,GBP,M,CBI Realized Sales,33,2,-5,
7/27/2010,14:00,USD,M,S&P/CS Composite-20 HPI y/y,4.60%,3.90%,3.80%,
7/27/2010,15:00,USD,H,CB Consumer Confidence,50.4,51.3,54.3,
7/27/2010,15:00,USD,L,Richmond Manufacturing Index,16,14,23,
7/28/2010,0:01,EUR,M,German Prelim CPI m/m,0.20%,0.20%,0.10%,
7/28/2010,2:30,AUD,H,CPI q/q,0.60%,1.00%,0.90%,
7/28/2010,2:30,AUD,M,Trimmed Mean CPI q/q,0.50%,0.80%,0.80%,
7/28/2010,4:00,NZD,H,ANZ Business Confidence,27.9,,40.2,
7/28/2010,9:45,GBP,H,BOE Gov King Speaks,,,,
7/28/2010,13:30,USD,H,Core Durable Goods Orders m/m,-0.60%,0.60%,1.20%,
7/28/2010,13:30,USD,M,Durable Goods Orders m/m,-1.00%,0.90%,-0.80%,
7/28/2010,15:30,USD,M,Crude Oil Inventories,7.3M,-1.4M,0.4M,
7/28/2010,19:00,USD,M,Beige Book,,,,
7/28/2010,22:00,NZD,H,Official Cash Rate,3.00%,3.00%,2.75%,
7/28/2010,22:00,NZD,H,RBNZ Rate Statement,,,,
7/28/2010,23:45,NZD,M,Trade Balance,276M,359M,768M,
7/29/2010,0:50,JPY,M,Retail Sales y/y,3.20%,3.30%,2.90%,
7/29/2010,7:00,GBP,H,Nationwide HPI m/m,-0.50%,-0.20%,0.00%,
7/29/2010,8:55,EUR,M,German Unemployment Change,-20K,-18K,-20K,
7/29/2010,9:00,EUR,L,Retail PMI,52.4,,50.4,
7/29/2010,9:30,GBP,M,Net Lending to Individuals m/m,0.6B,1.3B,1.1B,
7/29/2010,9:30,GBP,L,Mortgage Approvals,48K,48K,49K,
7/29/2010,10:27,EUR,M,Italian 10-y Bond Auction,3.92|1.3,,4.09|1.3,
7/29/2010,13:30,CAD,M,RMPI m/m,-0.30%,1.10%,-7.30%,
7/29/2010,13:30,CAD,L,IPPI m/m,-0.90%,0.30%,0.40%,
7/29/2010,13:30,USD,H,Unemployment Claims,457K,457K,468K,
7/29/2010,15:30,USD,L,Natural Gas Storage,28B,31B,51B,
7/29/2010,23:45,NZD,M,Building Consents m/m,3.50%,,-9.50%,
7/30/2010,0:01,GBP,M,GfK Consumer Confidence,-22,-21,-19,
7/30/2010,0:15,JPY,L,Final Manufacturing PMI,52.8,,53.9,
7/30/2010,0:30,JPY,M,Household Spending y/y,0.50%,-0.80%,-0.70%,
7/30/2010,0:30,JPY,M,Tokyo Core CPI y/y,-1.30%,-1.20%,-1.30%,
7/30/2010,0:30,JPY,L,National Core CPI y/y,-1.00%,-1.00%,-1.20%,
7/30/2010,0:30,JPY,L,Unemployment Rate,5.30%,5.20%,5.20%,
7/30/2010,0:50,JPY,M,Prelim Industrial Production m/m,-1.50%,0.20%,0.10%,
7/30/2010,2:30,AUD,M,Private Sector Credit m/m,0.20%,0.40%,0.50%,
7/30/2010,6:00,JPY,L,Housing Starts y/y,0.60%,1.70%,-4.60%,
7/30/2010,7:00,EUR,M,German Retail Sales m/m,-0.90%,0.00%,3.00%,
7/30/2010,8:00,EUR,M,Spanish Unemployment Rate,20.10%,20.00%,20.10%,
7/30/2010,10:00,EUR,M,CPI Flash Estimate y/y,1.70%,1.80%,1.40%,
7/30/2010,10:00,EUR,M,Unemployment Rate,10.00%,10.00%,10.00%,
7/30/2010,10:00,EUR,L,Italian Prelim CPI m/m,0.40%,0.20%,0.00%,
7/30/2010,10:30,CHF,H,KOF Economic Barometer,2.23,2.32,2.23,
