Date,Time,Currency,Impact,Event,Actual,Forecast,Previous,Outcome
1/7/2015,10:00,EUR,L,Italian Prelim CPI m/m,0.00%,-0.20%,-0.20%,
1/7/2015,13:15,USD,H,ADP Non-Farm Employment Change,241K,227K,227K,
1/7/2015,13:30,CAD,H,Trade Balance,-0.6B,-0.2B,-0.3B,
1/7/2015,13:30,USD,H,Trade Balance,-39.0B,-42.3B,-42.2B,
1/7/2015,15:00,CAD,H,Ivey PMI,55.4,52.3,56.9,
1/7/2015,15:30,USD,M,Crude Oil Inventories,-3.1M,0.9M,-1.8M,
1/7/2015,19:00,USD,H,FOMC Meeting Minutes,,,,
1/7/2015,23:30,USD,M,FOMC Member Evans Speaks,,,,
1/8/2015,0:30,AUD,H,Building Approvals m/m,7.50%,-2.70%,11.50%,
1/8/2015,7:00,EUR,L,German Factory Orders m/m,-2.40%,-0.60%,2.90%,
1/8/2015,8:00,GBP,M,Halifax HPI m/m,0.90%,0.30%,0.50%,
1/8/2015,9:59,EUR,L,French 10-y Bond Auction,0.79|2.0,,1.11|2.4,
1/8/2015,10:00,EUR,M,Retail Sales m/m,0.60%,0.30%,0.60%,
1/8/2015,10:00,EUR,L,PPI m/m,-0.30%,-0.20%,-0.30%,
1/8/2015,12:00,GBP,H,Official Bank Rate,0.50%,0.50%,0.50%,
1/8/2015,12:00,GBP,M,Asset Purchase Facility,375B,375B,375B,
1/8/2015,12:30,USD,L,Challenger Job Cuts y/y,6.60%,,-20.70%,
1/8/2015,13:30,CAD,M,NHPI m/m,0.10%,0.20%,0.10%,
1/8/2015,13:30,USD,H,Unemployment Claims,294K,291K,298K,
1/8/2015,15:30,USD,L,Natural Gas Storage,-131B,-120B,-26B,
1/8/2015,20:00,USD,L,Consumer Credit m/m,14.1B,15.1B,16.0B,
1/8/2015,21:45,NZD,M,Building Consents m/m,10.00%,,9.80%,
1/8/2015,22:30,AUD,L,AIG Construction Index,44.4,,45.4,
1/9/2015,0:30,AUD,H,Retail Sales m/m,0.10%,0.30%,0.40%,
1/9/2015,1:30,CNY,H,CPI y/y,1.50%,1.50%,1.40%,
1/9/2015,1:30,CNY,M,PPI y/y,-3.30%,-3.10%,-2.70%,
1/9/2015,5:00,JPY,L,Leading Indicators,103.80%,104.90%,104.50%,
1/9/2015,6:45,CHF,L,Unemployment Rate,3.20%,3.10%,3.20%,
1/9/2015,7:00,EUR,L,German Industrial Production m/m,-0.10%,0.40%,0.60%,
1/9/2015,7:00,EUR,L,German Trade Balance,17.7B,19.4B,20.6B,
1/9/2015,7:45,EUR,M,French Industrial Production m/m,-0.30%,0.40%,-0.70%,
1/9/2015,7:45,EUR,L,French Trade Balance,-3.2B,-4.5B,-4.3B,
1/9/2015,8:15,CHF,M,CPI m/m,-0.50%,-0.30%,0.00%,
1/9/2015,9:30,GBP,H,Manufacturing Production m/m,0.70%,0.40%,-0.70%,
1/9/2015,9:30,GBP,M,Goods Trade Balance,-8.8B,-9.5B,-9.8B,
1/9/2015,9:30,GBP,L,Construction Output m/m,-2.00%,1.30%,-1.90%,
1/9/2015,9:30,GBP,L,Industrial Production m/m,-0.10%,0.20%,-0.30%,
1/9/2015,13:13,CAD,L,Housing Starts,181K,191K,195K,
1/9/2015,13:30,CAD,H,Building Permits m/m,-13.80%,0.80%,2.10%,
1/9/2015,13:30,CAD,H,Employment Change,-4.3K,10.3K,-10.7K,
1/9/2015,13:30,CAD,H,Unemployment Rate,6.60%,6.60%,6.60%,
1/9/2015,13:30,USD,H,Non-Farm Employment Change,252K,241K,353K,
1/9/2015,13:30,USD,H,Unemployment Rate,5.60%,5.70%,5.80%,
1/9/2015,13:30,USD,M,Average Hourly Earnings m/m,-0.20%,0.20%,0.20%,
1/9/2015,14:49,GBP,M,NIESR GDP Estimate,0.60%,,0.70%,
1/9/2015,15:00,USD,L,Final Wholesale Inventories m/m,0.80%,0.40%,0.60%,
1/9/2015,18:20,USD,M,FOMC Member Lacker Speaks,,,,
1/12/2015,0:01,JPY,N,Bank Holiday,,,,
1/12/2015,0:30,AUD,M,ANZ Job Advertisements m/m,1.80%,,0.70%,
1/12/2015,0:30,AUD,M,Home Loans m/m,-0.70%,1.80%,0.20%,
1/12/2015,15:10,USD,L,Labor Market Conditions Index m/m,6.1,,5.5,
1/12/2015,15:30,CAD,M,BOC Business Outlook Survey,,,,
1/12/2015,17:40,USD,M,FOMC Member Lockhart Speaks,,,,
1/12/2015,23:50,JPY,M,Current Account,0.91T,0.69T,0.95T,
1/12/2015,23:50,JPY,L,Bank Lending y/y,2.60%,,2.70%,
1/13/2015,0:01,GBP,L,BRC Retail Sales Monitor y/y,-0.40%,,0.90%,
1/13/2015,2:00,CNY,H,USD-Denominated Trade Balance,49.6B,48.9B,54.5B,
1/13/2015,5:03,JPY,L,Economy Watchers Sentiment,45.2,44.3,41.5,
1/13/2015,7:00,EUR,L,German WPI m/m,-1.00%,0.20%,-0.70%,
1/13/2015,9:00,EUR,L,Italian Industrial Production m/m,0.30%,0.10%,0.00%,
1/13/2015,9:30,GBP,H,CPI y/y,0.50%,0.70%,1.00%,
1/13/2015,9:30,GBP,M,PPI Input m/m,-2.40%,-2.50%,-0.70%,
1/13/2015,9:30,GBP,M,RPI y/y,1.60%,1.70%,2.00%,
1/13/2015,9:30,GBP,L,Core CPI y/y,1.30%,1.40%,1.20%,
1/13/2015,9:30,GBP,L,ONS HPI y/y,10.00%,10.10%,10.40%,
1/13/2015,9:30,GBP,L,PPI Output m/m,-0.30%,-0.10%,-0.20%,
1/13/2015,14:00,USD,L,NFIB Small Business Index,100.4,98.6,98.1,
1/13/2015,15:00,USD,M,JOLTS Job Openings,4.97M,4.86M,4.83M,
1/13/2015,15:00,USD,L,IBD/TIPP Economic Optimism,51.5,48.9,48.4,
1/13/2015,18:01,USD,M,10-y Bond Auction,1.93|2.6,,2.21|3.0,
1/13/2015,19:00,USD,L,Federal Budget Balance,1.9B,3.8B,-56.8B,
1/13/2015,23:50,JPY,L,M2 Money Stock y/y,3.60%,3.60%,3.60%,
1/14/2015,3:45,JPY,L,30-y Bond Auction,1.12|3.6,,1.46|3.1,
1/14/2015,6:00,JPY,L,Prelim Machine Tool Orders y/y,33.80%,,36.60%,
1/14/2015,7:45,EUR,L,French Final CPI m/m,0.10%,0.00%,-0.20%,
1/14/2015,8:35,EUR,H,European Court of Justice Ruling,,,,
1/14/2015,10:00,EUR,L,Industrial Production m/m,0.20%,0.00%,0.30%,
1/14/2015,10:00,GBP,L,CB Leading Index m/m,-0.30%,,-0.30%,
1/14/2015,10:33,EUR,M,German 10-y Bond Auction,0.52|1.3,,0.74|1.1,
1/14/2015,13:30,USD,H,Core Retail Sales m/m,-1.00%,0.10%,0.10%,
1/14/2015,13:30,USD,H,Retail Sales m/m,-0.90%,0.20%,0.40%,
1/14/2015,13:30,USD,M,Import Prices m/m,-2.50%,-2.70%,-1.80%,
1/14/2015,14:15,GBP,H,BOE Gov Carney Speaks,,,,
1/14/2015,15:00,USD,M,Business Inventories m/m,0.20%,0.20%,0.20%,
1/14/2015,15:30,USD,M,Crude Oil Inventories,5.4M,1.2M,-3.1M,
1/14/2015,18:01,USD,L,30-y Bond Auction,2.43|2.3,,2.85|2.8,
1/14/2015,19:00,USD,L,Beige Book,,,,
1/14/2015,21:45,NZD,L,FPI m/m,0.30%,,-0.50%,
1/14/2015,23:50,JPY,M,Core Machinery Orders m/m,1.30%,4.80%,-6.40%,
1/14/2015,23:50,JPY,L,PPI y/y,1.90%,2.20%,2.60%,
1/15/2015,0:01,GBP,L,RICS House Price Balance,11%,11%,13%,
1/15/2015,0:30,AUD,H,Employment Change,37.4K,5.3K,45.0K,
1/15/2015,0:30,AUD,H,Unemployment Rate,6.10%,6.30%,6.20%,
1/15/2015,1:30,NZD,L,REINZ HPI m/m,-1.00%,,3.30%,
1/15/2015,2:02,CNY,M,New Loans,697B,885B,853B,
1/15/2015,2:02,CNY,L,M2 Money Supply y/y,12.20%,12.50%,12.30%,
1/15/2015,9:30,CHF,H,Libor Rate,-0.75%,,-0.25%,
1/15/2015,10:00,EUR,L,Trade Balance,20.0B,21.3B,19.6B,
1/15/2015,12:15,CHF,H,SNB Chairman Jordan Speaks,,,,
1/15/2015,12:55,CNY,L,Foreign Direct Investment ytd/y,1.70%,,0.70%,
1/15/2015,13:30,USD,H,PPI m/m,-0.30%,-0.30%,-0.20%,
1/15/2015,13:30,USD,H,Unemployment Claims,316K,299K,297K,
1/15/2015,13:30,USD,M,Core PPI m/m,0.30%,0.20%,0.00%,
1/15/2015,13:30,USD,M,Empire State Manufacturing Index,10,5.3,-3.6,
1/15/2015,15:00,USD,H,Philly Fed Manufacturing Index,6.3,20.3,24.5,
1/15/2015,15:30,USD,L,Natural Gas Storage,-236B,-224B,-131B,
1/15/2015,16:15,EUR,H,German Buba President Weidmann Speaks,,,,
1/15/2015,23:50,JPY,M,Tertiary Industry Activity m/m,0.20%,0.30%,-0.10%,
1/16/2015,7:00,EUR,L,German Final CPI m/m,0.00%,0.00%,0.00%,
1/16/2015,7:45,EUR,L,French Gov Budget Balance,-90.8B,,-84.7B,
1/16/2015,8:15,CHF,M,Retail Sales y/y,-1.20%,1.10%,0.60%,
1/16/2015,10:00,EUR,M,Final CPI y/y,-0.20%,-0.20%,-0.20%,
1/16/2015,10:00,EUR,L,Final Core CPI y/y,0.70%,0.80%,0.80%,
1/16/2015,13:30,USD,H,CPI m/m,-0.40%,-0.30%,-0.30%,
1/16/2015,13:30,USD,H,CPI y/y,0.80%,0.70%,1.30%,
1/16/2015,13:30,USD,H,Core CPI m/m,0.00%,0.10%,0.10%,
1/16/2015,14:15,USD,M,Capacity Utilization Rate,79.70%,80.20%,80.00%,
1/16/2015,14:15,USD,M,Industrial Production m/m,-0.10%,0.10%,1.30%,
1/16/2015,15:00,USD,H,Prelim UoM Consumer Sentiment,98.2,94.2,93.6,
1/16/2015,15:00,USD,L,Prelim UoM Inflation Expectations,2.40%,,2.80%,
1/16/2015,16:00,USD,M,FOMC Member Williams Speaks,,,,
1/16/2015,21:00,USD,L,TIC Long-Term Purchases,33.5B,27.3B,-1.4B,
1/17/2015,13:50,USD,M,FOMC Member Lockhart Speaks,,,,
1/18/2015,23:01,GBP,L,Rightmove HPI m/m,1.40%,,-3.30%,
1/18/2015,23:30,AUD,L,MI Inflation Gauge m/m,0.00%,,0.10%,
1/19/2015,0:01,USD,N,Bank Holiday,,,,
1/19/2015,0:30,AUD,M,New Motor Vehicle Sales m/m,3.00%,,-0.50%,
1/19/2015,4:30,JPY,L,Revised Industrial Production m/m,-0.50%,-0.50%,-0.60%,
1/19/2015,5:00,JPY,L,Consumer Confidence,38.8,38.6,37.7,
1/19/2015,8:15,CHF,M,PPI m/m,-0.40%,-0.60%,-0.70%,
1/19/2015,9:00,EUR,L,Current Account,18.1B,22.7B,19.5B,
1/19/2015,11:00,EUR,M,German Buba Monthly Report,,,,
1/19/2015,13:30,CAD,M,Foreign Securities Purchases,4.29B,7.23B,9.53B,
1/19/2015,21:00,NZD,H,NZIER Business Confidence,23,,19,
1/20/2015,2:00,CNY,H,GDP q/y,7.30%,7.20%,7.30%,
1/20/2015,2:00,CNY,M,Fixed Asset Investment ytd/y,15.70%,15.70%,15.80%,
1/20/2015,2:00,CNY,M,Industrial Production y/y,7.90%,7.40%,7.20%,
1/20/2015,2:00,CNY,M,NBS Press Conference,,,,
1/20/2015,2:00,CNY,L,Retail Sales y/y,11.90%,11.70%,11.70%,
1/20/2015,7:00,EUR,L,German PPI m/m,-0.70%,-0.30%,0.00%,
1/20/2015,9:03,EUR,L,Italian Trade Balance,3.54B,4.32B,5.40B,
1/20/2015,10:00,EUR,H,German ZEW Economic Sentiment,48.4,40.1,34.9,
1/20/2015,10:00,EUR,M,ZEW Economic Sentiment,45.2,37.6,31.8,
1/20/2015,13:30,CAD,H,Manufacturing Sales m/m,-1.40%,-0.50%,-1.10%,
1/20/2015,14:34,NZD,H,GDT Price Index,1.00%,,3.60%,
1/20/2015,15:00,USD,M,FOMC Member Powell Speaks,,,,
1/20/2015,15:00,USD,M,NAHB Housing Market Index,57,58,58,
1/20/2015,21:45,NZD,H,CPI q/q,-0.20%,0.00%,0.30%,
1/20/2015,23:30,AUD,M,Westpac Consumer Sentiment,2.40%,,-5.70%,
1/21/2015,0:01,All,M,WEF Annual Meetings,,,,
1/21/2015,2:00,USD,L,President Obama Speaks,,,,
1/21/2015,3:29,JPY,H,Monetary Policy Statement,,,,
1/21/2015,4:30,JPY,L,All Industries Activity m/m,0.10%,0.10%,0.10%,
1/21/2015,6:30,JPY,H,BOJ Press Conference,,,,
1/21/2015,9:30,GBP,H,Average Earnings Index 3m/y,1.70%,1.70%,1.40%,
1/21/2015,9:30,GBP,H,Claimant Count Change,-29.7K,-24.2K,-29.6K,
1/21/2015,9:30,GBP,H,MPC Official Bank Rate Votes,0-0-9,2-0-7,2-0-7,
1/21/2015,9:30,GBP,M,MPC Asset Purchase Facility Votes,0-0-9,0-0-9,0-0-9,
1/21/2015,9:30,GBP,M,Unemployment Rate,5.80%,5.90%,6.00%,
1/21/2015,10:00,CHF,L,Credit Suisse Economic Expectations,-10.8,,-4.9,
1/21/2015,13:30,CAD,H,Wholesale Sales m/m,-0.30%,0.20%,-1.10%,
1/21/2015,13:30,USD,H,Building Permits,1.03M,1.06M,1.05M,
1/21/2015,13:30,USD,M,Housing Starts,1.09M,1.04M,1.04M,
1/21/2015,15:00,CAD,H,BOC Monetary Policy Report,,,,
1/21/2015,15:00,CAD,H,BOC Rate Statement,,,,
1/21/2015,15:00,CAD,H,Overnight Rate,0.75%,1.00%,1.00%,
1/21/2015,16:15,CAD,H,BOC Press Conference,,,,
1/21/2015,21:30,NZD,M,BusinessNZ Manufacturing Index,57.7,,55.6,
1/22/2015,0:00,AUD,M,MI Inflation Expectations,3.20%,,3.40%,
1/22/2015,0:00,AUD,L,HIA New Home Sales m/m,2.20%,,3.00%,
1/22/2015,0:01,All,M,WEF Annual Meetings,,,,
1/22/2015,5:00,JPY,L,BOJ Monthly Report,,,,
1/22/2015,8:00,EUR,M,Spanish Unemployment Rate,23.70%,23.60%,23.70%,
1/22/2015,9:00,GBP,M,MPC Member Miles Speaks,,,,
1/22/2015,9:30,GBP,M,Public Sector Net Borrowing,12.5B,9.2B,11.7B,
1/22/2015,10:00,EUR,L,Italian Retail Sales m/m,0.10%,0.10%,0.00%,
1/22/2015,11:00,GBP,M,CBI Industrial Order Expectations,4,6,5,
1/22/2015,12:45,EUR,H,Main Refinancing Rate,0.05%,0.05%,0.05%,
1/22/2015,13:30,EUR,H,ECB Press Conference,,,,
1/22/2015,13:30,USD,H,Unemployment Claims,307K,301K,317K,
1/22/2015,14:00,USD,L,HPI m/m,0.80%,0.40%,0.40%,
1/22/2015,15:00,EUR,L,Consumer Confidence,-9,-11,-11,
1/22/2015,15:30,USD,L,Natural Gas Storage,-216B,-231B,-236B,
1/22/2015,16:00,USD,M,Crude Oil Inventories,10.1M,2.5M,5.4M,
1/23/2015,0:01,All,M,WEF Annual Meetings,,,,
1/23/2015,1:35,JPY,L,Flash Manufacturing PMI,52.1,52,52,
1/23/2015,1:45,CNY,H,Caixin Flash Manufacturing PMI,49.8,49.5,49.6,
1/23/2015,8:00,EUR,H,French Flash Manufacturing PMI,49.5,48.1,47.5,
1/23/2015,8:00,EUR,M,French Flash Services PMI,49.5,50.9,50.6,
1/23/2015,8:30,EUR,H,German Flash Manufacturing PMI,51,51.8,51.2,
1/23/2015,8:30,EUR,M,German Flash Services PMI,52.7,52.6,52.1,
1/23/2015,9:00,EUR,M,Flash Manufacturing PMI,51,51,50.6,
1/23/2015,9:00,EUR,M,Flash Services PMI,52.3,52.1,51.6,
1/23/2015,9:30,GBP,H,Retail Sales m/m,0.40%,-0.60%,1.60%,
1/23/2015,13:30,CAD,H,Core CPI m/m,-0.30%,-0.30%,-0.20%,
1/23/2015,13:30,CAD,H,Core Retail Sales m/m,0.70%,0.50%,0.10%,
1/23/2015,13:30,CAD,M,CPI m/m,-0.70%,-0.50%,-0.40%,
1/23/2015,13:30,CAD,M,Retail Sales m/m,0.40%,0.10%,0.00%,
1/23/2015,14:00,EUR,L,Belgian NBB Business Climate,-8.8,-6.1,-6.9,
1/23/2015,14:45,USD,M,Flash Manufacturing PMI,53.7,54.1,53.9,
1/23/2015,15:00,USD,M,Existing Home Sales,5.04M,5.08M,4.92M,
1/23/2015,15:00,USD,L,CB Leading Index m/m,0.50%,0.50%,0.40%,
1/24/2015,0:01,All,M,WEF Annual Meetings,,,,
1/25/2015,0:01,EUR,H,Greek Parliamentary Election,,,,
1/25/2015,0:01,AUD,N,Bank Holiday,,,,
1/25/2015,21:30,NZD,L,BusinessNZ Services Index,56.5,,53.7,
1/25/2015,23:50,JPY,M,Monetary Policy Meeting Minutes,,,,
1/25/2015,23:50,JPY,M,Trade Balance,-0.71T,-0.74T,-0.83T,
1/26/2015,0:01,EUR,M,Eurogroup Meetings,,,,
1/26/2015,2:00,NZD,L,Credit Card Spending y/y,4.50%,,5.10%,
1/26/2015,9:00,EUR,H,German ifo Business Climate,106.7,106.7,105.5,
1/26/2015,23:50,JPY,L,SPPI y/y,3.60%,3.60%,3.60%,
1/27/2015,0:01,EUR,M,ECOFIN Meetings,,,,
1/27/2015,0:30,AUD,H,NAB Business Confidence,2,,2,
1/27/2015,2:00,CNY,L,CB Leading Index m/m,1.10%,,0.80%,
1/27/2015,9:30,GBP,H,Prelim GDP q/q,0.50%,0.60%,0.70%,
1/27/2015,9:30,GBP,M,High Street Lending,35.7K,36.6K,36.7K,
1/27/2015,9:30,GBP,L,Index of Services 3m/3m,0.80%,1.00%,0.70%,
1/27/2015,13:30,USD,H,Core Durable Goods Orders m/m,-0.80%,0.60%,-0.70%,
1/27/2015,13:30,USD,M,Durable Goods Orders m/m,-3.40%,0.60%,-0.90%,
1/27/2015,14:00,USD,L,S&P/CS Composite-20 HPI y/y,4.30%,4.40%,4.50%,
1/27/2015,14:45,USD,L,Flash Services PMI,54,53.9,53.3,
1/27/2015,14:59,USD,L,Richmond Manufacturing Index,6,6,7,
1/27/2015,15:00,USD,H,CB Consumer Confidence,102.9,95.3,93.1,
1/27/2015,15:00,USD,H,New Home Sales,481K,452K,431K,
1/27/2015,23:30,AUD,L,MI Leading Index m/m,0.00%,,-0.10%,
1/28/2015,0:30,AUD,H,CPI q/q,0.20%,0.30%,0.50%,
1/28/2015,0:30,AUD,M,Trimmed Mean CPI q/q,0.70%,0.50%,0.30%,
1/28/2015,7:00,CHF,L,UBS Consumption Indicator,1.42,,1.29,
1/28/2015,7:00,EUR,M,German GfK Consumer Climate,9.3,9.2,9,
1/28/2015,7:00,EUR,L,German Import Prices m/m,-1.70%,-1.40%,-0.80%,
1/28/2015,10:34,EUR,L,German 30-y Bond Auction,1.07|1.3,,1.77|1.2,
1/28/2015,15:30,USD,M,Crude Oil Inventories,8.9M,4.2M,10.1M,
1/28/2015,18:50,GBP,H,BOE Gov Carney Speaks,,,,
1/28/2015,19:00,USD,H,FOMC Statement,,,,
1/28/2015,19:00,USD,H,Federal Funds Rate,<0.25%,<0.25%,<0.25%,
1/28/2015,20:00,NZD,H,Official Cash Rate,3.50%,3.50%,3.50%,
1/28/2015,20:00,NZD,H,RBNZ Rate Statement,,,,
1/28/2015,21:45,NZD,H,Trade Balance,-159M,-48M,-285M,
1/28/2015,23:00,AUD,L,CB Leading Index m/m,0.10%,,-0.20%,
1/28/2015,23:50,JPY,M,Retail Sales y/y,0.20%,1.10%,0.50%,
1/29/2015,0:01,EUR,H,German Prelim CPI m/m,-1.00%,-0.80%,0.00%,
1/29/2015,0:30,AUD,M,Import Prices q/q,0.90%,1.50%,-0.80%,
1/29/2015,7:00,GBP,M,Nationwide HPI m/m,0.30%,0.40%,0.20%,
1/29/2015,8:55,EUR,M,German Unemployment Change,-9K,-9K,-25K,
1/29/2015,9:00,EUR,M,M3 Money Supply y/y,3.60%,3.60%,3.10%,
1/29/2015,9:00,EUR,M,Private Loans y/y,-0.50%,-0.50%,-0.90%,
1/29/2015,10:19,EUR,M,Italian 10-y Bond Auction,1.62|1.4,,1.89|1.3,
1/29/2015,11:00,GBP,M,CBI Realized Sales,39,31,61,
1/29/2015,13:30,USD,H,Unemployment Claims,265K,301K,308K,
1/29/2015,15:00,USD,M,Pending Home Sales m/m,-3.70%,0.60%,0.60%,
1/29/2015,15:30,USD,L,Natural Gas Storage,-94B,-113B,-216B,
1/29/2015,21:45,NZD,M,Building Consents m/m,-2.10%,,10.50%,
1/29/2015,21:45,NZD,L,Visitor Arrivals m/m,-1.30%,,3.10%,
1/29/2015,23:30,JPY,M,Household Spending y/y,-3.40%,-2.30%,-2.50%,
1/29/2015,23:30,JPY,M,Tokyo Core CPI y/y,2.20%,2.20%,2.30%,
1/29/2015,23:30,JPY,L,National Core CPI y/y,2.50%,2.60%,2.70%,
1/29/2015,23:30,JPY,L,Unemployment Rate,3.40%,3.50%,3.50%,
1/29/2015,23:50,JPY,M,Prelim Industrial Production m/m,1.00%,1.30%,-0.50%,
1/30/2015,0:05,GBP,L,GfK Consumer Confidence,1,-2,-4,
1/30/2015,0:30,AUD,H,PPI q/q,0.10%,0.30%,0.20%,
1/30/2015,0:30,AUD,L,Private Sector Credit m/m,0.50%,0.50%,0.50%,
1/30/2015,5:00,JPY,L,Housing Starts y/y,-14.70%,-14.60%,-14.30%,
1/30/2015,7:00,EUR,M,German Retail Sales m/m,0.20%,0.40%,0.90%,
1/30/2015,7:45,EUR,M,French Consumer Spending m/m,1.50%,0.30%,0.20%,
1/30/2015,8:00,CHF,M,KOF Economic Barometer,97,94.8,98.8,
1/30/2015,8:00,EUR,M,Spanish Flash CPI y/y,-1.40%,-1.50%,-1.00%,
1/30/2015,8:00,EUR,M,Spanish Flash GDP q/q,0.70%,0.50%,0.50%,
1/30/2015,9:00,EUR,L,Italian Monthly Unemployment Rate,12.90%,13.50%,13.30%,
1/30/2015,9:30,GBP,M,Net Lending to Individuals m/m,2.2B,3.2B,3.1B,
1/30/2015,9:30,GBP,L,M4 Money Supply m/m,0.10%,0.50%,0.10%,
1/30/2015,9:30,GBP,L,Mortgage Approvals,60K,60K,59K,
1/30/2015,10:00,EUR,H,CPI Flash Estimate y/y,-0.60%,-0.50%,-0.20%,
1/30/2015,10:00,EUR,M,Core CPI Flash Estimate y/y,0.60%,0.60%,0.70%,
1/30/2015,10:00,EUR,M,Unemployment Rate,11.40%,11.50%,11.50%,
1/30/2015,13:30,CAD,H,GDP m/m,-0.20%,-0.10%,0.30%,
1/30/2015,13:30,USD,H,Advance GDP q/q,2.60%,3.00%,5.00%,
1/30/2015,13:30,USD,M,Advance GDP Price Index q/q,0.00%,0.90%,1.40%,
1/30/2015,13:30,USD,M,Employment Cost Index q/q,0.60%,0.60%,0.70%,
1/30/2015,14:45,USD,M,Chicago PMI,59.4,57.7,58.3,
1/30/2015,15:00,USD,M,Revised UoM Consumer Sentiment,98.1,98.5,98.2,
1/30/2015,15:00,USD,L,Revised UoM Inflation Expectations,2.50%,,2.40%,
2/1/2015,0:59,CNY,H,Manufacturing PMI,49.8,50.3,50.1,
2/1/2015,0:59,CNY,M,Non-Manufacturing PMI,53.7,,54.1,
2/1/2015,22:25,AUD,L,AIG Manufacturing Index,49,,46.9,
2/1/2015,23:30,AUD,L,MI Inflation Gauge m/m,0.10%,,0.00%,
2/2/2015,1:35,JPY,L,Final Manufacturing PMI,52.2,52.1,52.1,
2/2/2015,1:45,CNY,H,Caixin Manufacturing PMI,49.7,49.8,49.8,
2/2/2015,5:30,AUD,L,Commodity Prices y/y,-20.40%,,-20.60%,
2/2/2015,8:15,EUR,M,Spanish Manufacturing PMI,54.7,54.2,53.8,
2/2/2015,8:30,CHF,L,Manufacturing PMI,48.2,54.5,54,
2/2/2015,8:45,EUR,M,Italian Manufacturing PMI,49.9,49.3,48.4,
2/2/2015,8:50,EUR,L,French Final Manufacturing PMI,49.2,49.5,49.5,
2/2/2015,8:55,EUR,M,German Final Manufacturing PMI,50.9,51,51,
2/2/2015,9:00,EUR,L,Final Manufacturing PMI,51,51,51,
2/2/2015,9:30,GBP,H,Final Manufacturing PMI,53,52.9,52.7,
2/2/2015,13:30,USD,M,Core PCE Price Index m/m,0.00%,0.00%,0.00%,
2/2/2015,13:30,USD,M,Personal Spending m/m,-0.30%,-0.10%,0.50%,
2/2/2015,13:30,USD,L,Personal Income m/m,0.30%,0.20%,0.30%,
2/2/2015,14:30,CAD,L,Manufacturing PMI,51,,53.9,
2/2/2015,14:45,USD,L,Final Manufacturing PMI,53.9,54.1,53.7,
2/2/2015,15:00,USD,H,ISM Manufacturing PMI,53.5,54.9,55.5,
2/2/2015,15:00,USD,L,Construction Spending m/m,0.40%,0.90%,-0.20%,
2/2/2015,15:00,USD,L,ISM Manufacturing Prices,35,40.1,38.5,
2/2/2015,19:00,USD,L,Loan Officer Survey,,,,
2/2/2015,23:50,JPY,L,Monetary Base y/y,37.40%,40.10%,38.20%,
2/3/2015,0:00,NZD,L,ANZ Commodity Prices m/m,-0.90%,,-4.40%,
2/3/2015,0:01,USD,L,Total Vehicle Sales,16.7M,17.0M,16.9M,
2/3/2015,0:30,AUD,H,Building Approvals m/m,-3.30%,-4.80%,7.70%,
2/3/2015,0:30,AUD,H,Trade Balance,-0.44B,-0.85B,-1.02B,
2/3/2015,3:30,AUD,H,Cash Rate,2.25%,2.50%,2.50%,
2/3/2015,3:30,AUD,H,RBA Rate Statement,,,,
2/3/2015,3:45,JPY,L,10-y Bond Auction,0.31|2.7,,0.30|3.4,
2/3/2015,7:00,CHF,M,Trade Balance,1.52B,2.17B,3.80B,
2/3/2015,8:00,EUR,H,Spanish Unemployment Change,78.0K,83.4K,-64.4K,
2/3/2015,9:30,GBP,H,Construction PMI,59.1,56.9,57.6,
2/3/2015,10:00,EUR,L,PPI m/m,-1.00%,-0.70%,-0.30%,
2/3/2015,10:00,EUR,L,Italian Prelim CPI m/m,-0.40%,-0.10%,0.00%,
2/3/2015,13:30,CAD,M,RMPI m/m,-7.60%,-8.80%,-5.70%,
2/3/2015,13:30,CAD,L,IPPI m/m,-1.60%,-0.50%,-0.50%,
2/3/2015,15:00,USD,M,Factory Orders m/m,-3.40%,-1.80%,-1.70%,
2/3/2015,15:06,NZD,H,GDT Price Index,9.40%,,1.00%,
2/3/2015,21:45,NZD,H,Employment Change q/q,1.20%,0.80%,0.90%,
2/3/2015,21:45,NZD,H,Unemployment Rate,5.70%,5.30%,5.40%,
2/3/2015,21:45,NZD,L,Labor Cost Index q/q,0.50%,0.50%,0.50%,
2/3/2015,22:30,AUD,L,AIG Services Index,49.9,,47.5,
2/4/2015,0:00,NZD,H,RBNZ Gov Wheeler Speaks,,,,
2/4/2015,0:01,GBP,L,BRC Shop Price Index y/y,-1.30%,,-1.70%,
2/4/2015,0:30,AUD,M,NAB Quarterly Business Confidence,2,,6,
2/4/2015,1:30,JPY,M,Average Cash Earnings y/y,1.60%,1.60%,0.10%,
2/4/2015,1:45,CNY,M,Caixin Services PMI,51.8,,53.4,
2/4/2015,8:15,EUR,M,Spanish Services PMI,56.7,54.5,54.3,
2/4/2015,8:45,EUR,M,Italian Services PMI,51.2,49.9,49.4,
2/4/2015,8:50,EUR,L,French Final Services PMI,49.4,49.5,49.5,
2/4/2015,8:55,EUR,M,German Final Services PMI,54,52.7,52.7,
2/4/2015,9:00,EUR,L,Final Services PMI,52.7,52.3,52.3,
2/4/2015,9:30,GBP,H,Final Services PMI,57.2,56.6,55.8,
2/4/2015,10:00,EUR,M,Retail Sales m/m,0.30%,-0.10%,0.70%,
2/4/2015,13:15,USD,H,ADP Non-Farm Employment Change,213K,224K,253K,
